Mx,My,Mz,M_mag,km,label
12.70264,71.37207,27.54028,77.54867156523636,0,Open
12.60986,71.66016,27.59399,77.81783461755603,0,Open
12.65381,71.84937,27.54272,77.98110221015986,0,Open
12.66846,71.93359,27.59399,78.07918758017273,0,Open
12.71729,71.88965,27.57446,78.03974683684078,0,Open
12.69043,71.87256,27.54639,78.00971411670857,0,Open
12.71851,71.83594,27.63794,78.01293802791496,0,Open
12.83203,71.79077,27.68677,78.00726173983227,0,Open
12.9187,71.61865,27.66479,77.85540728335188,0,Open
13.05664,71.24756,27.64282,77.52945344574279,0,Open
13.29468,70.84106,27.43774,77.12349755122365,0,Open
13.37158,70.5188,27.29004,76.78832325515384,0,Open
13.45215,70.32104,27.18994,76.58525865666121,0,Open
13.51929,70.26367,27.19604,76.54658134531287,0,Open
13.57056,70.31982,27.22412,76.61716448238215,0,Open
13.67065,70.30884,27.12402,76.5893733786124,0,Open
13.7207,70.35034,27.10938,76.63123665053305,0,Open
13.64746,70.26123,27.04712,76.51431438534165,0,Open
13.68896,70.3125,26.96045,76.53823323237935,0,Open
13.65967,70.34668,26.79565,76.50652802508948,0,Open
13.68896,70.31494,26.80908,76.4872877250305,0,Open
13.70605,70.32104,26.84692,76.50922550104987,0,Open
13.70117,70.28809,26.95068,76.51455291432735,0,Open
13.61938,70.30396,27.13867,76.58094875773544,0,Open
13.5791,70.271,27.1521,76.54829803607655,0,Open
13.5144,70.21606,27.21313,76.50809456312777,0,Open
13.47778,70.18677,27.21802,76.47649213635324,0,Open
13.48755,70.25024,27.12402,76.50308938873319,0,Open
13.39233,70.25391,27.27539,76.54353841291308,0,Open
13.34961,70.30762,27.24609,76.5749498041272,0,Open
13.31787,70.36255,27.22412,76.6120539707284,0,Open
13.30566,70.44556,27.12036,76.64940598777528,0,Open
13.25562,70.66528,27.02393,76.80876285755227,0,Open
13.17871,70.96069,26.90186,77.02472326467522,0,Open
13.0835,71.31958,26.92261,77.34654092355068,0,Open
13.01636,71.61133,26.99463,77.6293646815134,0,Open
13.01636,71.67114,27.05444,77.70534512028628,0,Open
13.07739,71.62964,27.30957,77.76654852394182,0,Open
13.15918,71.62842,27.20215,77.74156889715631,0,Open
13.25195,71.56372,27.28882,77.72811522244251,0,Open
13.19702,71.53564,27.28516,77.69162814174769,0,Open
13.20435,71.48071,27.41699,77.68872570512855,0,Open
13.25439,71.32202,27.34619,77.52627618213452,0,Open
13.32764,70.99854,27.21191,77.19395517752216,0,Open
13.41675,70.58838,27.21191,76.83239302166112,0,Open
13.54492,70.38452,27.1814,76.6568589194522,0,Open
13.59253,70.29785,27.10205,76.55759727568453,0,Open
13.57178,70.33936,26.94946,76.538174605027,0,Open
13.55713,70.32227,26.92017,76.50956139345395,0,Open
13.4729,70.33325,27.04468,76.54867605827616,0,Open
13.55957,70.35156,27.1521,76.61879969973754,0,Open
13.53149,70.35767,27.18506,76.63113229394826,0,Open
13.52295,70.36377,27.41821,76.71824127884776,0,Open
13.59009,70.31494,27.45483,76.6984290826129,0,Open
13.57544,70.37598,27.40234,76.73303962198813,0,Open
13.5376,70.33936,27.2583,76.64141894471683,0,Open
13.4729,70.35645,27.23511,76.63746021186114,0,Open
13.50952,70.31372,27.1521,76.57521064469101,0,Open
13.50464,70.26367,27.17285,76.53575896612642,0,Open
13.59375,70.28564,26.91895,76.48196583753976,0,Open
13.56323,70.28198,26.79932,76.43115512155825,0,Open
13.62183,70.26733,26.68335,76.38751917100267,0,Open
13.67187,70.24292,26.60278,76.34589539164303,0,Open
13.61938,70.29053,26.61621,76.3850034629141,0,Open
13.59619,70.33569,26.58813,76.41265816073343,0,Open
13.52661,70.56519,26.68091,76.64389196965601,0,Open
13.45825,70.83862,26.82739,76.93466988802253,0,Open
13.29346,71.26953,27.01538,77.36855137416559,0,Open
13.16284,71.65405,27.12402,77.73850847056752,0,Open
13.05908,71.92993,27.26929,78.0260762652807,0,Open
13.0603,72.08862,27.39502,78.21654358506774,0,Open
13.00903,72.17896,27.36328,78.28017769896093,0,Open
12.97974,72.24121,27.45361,78.3643208020321,0,Open
12.99561,72.26318,27.58789,78.43433392103614,0,Open
13.0542,72.26685,27.57324,78.4422928697275,0,Open
13.11523,72.11426,27.59399,78.3192443619102,0,Open
13.21045,71.87256,27.47925,78.07233857595531,0,Open
13.32031,71.51855,27.39624,77.73601236708892,0,Open
13.4082,71.21216,27.26929,77.42458095598386,0,Open
13.48511,70.96191,27.14233,77.16311904264303,0,Open
13.45337,70.80811,26.97876,76.95865836451802,0,Open
13.46069,70.74829,27.00195,76.91304191749732,0,Open
13.41797,70.74951,26.92749,76.88058793909617,0,Open
13.38501,70.80444,26.77002,76.87041815428155,0,Open
13.36914,70.73853,26.68213,76.77636089472722,0,Open
13.29468,70.67505,26.56494,76.66425011704283,0,Open
13.28613,70.63721,26.51245,76.60970364101077,0,Open
13.2312,70.5957,26.43799,76.53616679172076,0,Open
13.2959,70.57129,26.31104,76.48110063901866,0,Open
13.2312,70.50537,26.33789,76.4182982140338,0,Open
13.24219,70.49438,26.3916,76.42859254323935,0,Open
13.24097,70.52979,26.40381,76.46525842826335,0,Open
13.24951,70.43823,26.2854,76.34144361965524,0,Open
