Mx,My,Mz,M_mag,km,label
31.97754,3.49121,-6.68945,32.855750684137476,0,Open
32.00073,3.15552,-6.88721,32.88521991088702,0,Open
32.04712,2.97119,-6.9104,32.918072520585106,0,Open
32.06177,2.87964,-6.78589,32.89829365110902,0,Open
32.10693,2.83691,-6.72607,32.926327308369814,0,Open
32.08496,2.8772,-6.7627,32.915908757492936,0,Open
32.10815,2.84668,-6.82617,32.9489526436547,0,Open
32.10815,2.88086,-6.88599,32.96436726288251,0,Open
32.0752,2.90039,-6.92627,32.94243362754185,0,Open
32.14844,2.86865,-7.00195,33.02693826346306,0,Open
32.12158,2.79541,-7.03491,33.00151780558888,0,Open
32.02881,2.79663,-7.20093,32.94721842945015,0,Open
32.0105,2.82837,-7.18262,32.928131091382944,0,Open
31.95801,2.91016,-7.24976,32.89897345576758,0,Open
31.89819,2.94678,-7.41333,32.88062498392328,0,Open
31.88477,2.9187,-7.32422,32.84511480039764,0,Open
31.9165,2.95532,-7.26074,32.86510663150205,0,Open
31.88721,2.92847,-7.20703,32.82242190250287,0,Open
31.92871,2.9187,-7.30713,32.88396996700672,0,Open
31.95923,2.86133,-7.27783,32.9020728992977,0,Open
31.97998,2.88818,-7.26318,32.921337886319264,0,Open
32.05688,2.93701,-7.12402,32.97000521739267,0,Open
32.0752,2.93457,-7.05811,32.973429801841974,0,Open
32.0813,2.93945,-7.02515,32.972760098526784,0,Open
32.09595,2.95532,-6.87012,32.95576537602033,0,Open
32.11914,3.07983,-7.01172,33.01952035579711,0,Open
32.18262,3.23242,-7.00073,33.09350071620862,0,Open
32.22778,3.50952,-6.84937,33.13397657625327,0,Open
32.28516,3.96362,-6.28662,33.12949487623377,0,Open
32.29248,4.40308,-5.22949,33.00816480352854,0,Open
32.46704,4.66064,-3.95996,33.038031641924434,0,Open
32.57813,5.02197,-3.19824,33.11772148073294,0,Open
32.65259,5.37109,-2.23389,33.16670779604602,0,Open
32.83569,5.52124,-1.06812,33.31377356662106,1,Closed
