Mx,My,Mz,M_mag,km,label
19.64722,73.37036,26.93359,80.58933707722196,1,Closed
20.15991,73.39355,28.08716,81.12905589045272,1,Closed
20.84351,73.22388,29.24683,81.5571307515376,1,Closed
21.43921,73.09448,30.25513,81.96228171062224,1,Closed
22.09229,72.80273,31.28052,82.26042611345628,1,Closed
22.74414,72.47314,32.13745,82.47707328889466,1,Closed
23.26782,72.06787,32.85156,82.54934480856222,1,Closed
23.60474,71.86523,33.27881,82.63942296771317,1,Closed
23.49609,71.89697,33.2373,82.61936002995301,1,Closed
22.97363,72.18628,32.46094,82.41577107143328,1,Closed
22.31079,72.40234,31.29395,81.9706136033042,1,Closed
21.82861,72.34863,30.10254,81.34479326828854,1,Closed
21.21948,72.50122,28.95142,80.90041998021519,1,Closed
20.74585,72.55737,27.90161,80.45782792327606,1,Closed
20.15625,72.64038,26.75903,79.99340539786888,1,Closed
19.63867,72.63672,25.59814,79.47977870620237,1,Closed
19.15283,72.65137,24.49463,79.02556142617843,0,Open
18.91724,72.39868,23.60107,78.4629934434374,0,Open
18.90991,71.92871,23.00659,77.85003019845465,0,Open
19.01489,71.57593,22.86621,77.50834378853092,0,Open
19.1748,71.43311,22.83569,77.40691763071437,0,Open
19.21997,71.44287,23.03345,77.48568086775968,0,Open
19.18457,71.39404,23.04199,77.43442371947118,0,Open
19.15771,71.36108,23.02734,77.39302280364878,0,Open
19.16748,71.3562,23.07129,77.4040308398374,0,Open
19.06372,71.44775,23.18604,77.49708930780885,0,Open
19.02588,71.59058,23.35815,77.67109131416463,0,Open
18.94409,71.7981,23.47656,77.87807508517209,0,Open
18.90625,72.12524,23.69019,78.23504097497617,0,Open
18.79761,72.53418,24.10889,78.71337870410976,0,Open
18.75977,72.95898,24.76196,79.29751822178862,0,Open
18.97217,73.21899,25.57129,79.84268659929411,1,Closed
19.70947,73.03223,26.67725,80.21125540730739,1,Closed
20.11963,73.0481,27.78076,80.70065087175259,1,Closed
20.64087,73.07251,28.80615,81.21226206601746,1,Closed
21.25977,72.91138,29.81079,81.58878816590794,1,Closed
21.97632,72.62817,30.86548,81.91756572263179,1,Closed
22.56592,72.36816,31.81641,82.21104106213532,1,Closed
23.25317,71.90308,32.7002,82.34115561841054,1,Closed
24.0564,71.29517,33.36426,82.30969257406142,1,Closed
24.60327,70.78369,33.88794,82.24380914179864,1,Closed
24.88647,70.47241,33.97339,82.09682203569818,1,Closed
24.49707,70.79346,33.83423,82.19839132884171,1,Closed
24.15771,71.20239,33.42285,82.28281835400814,1,Closed
23.56323,71.55762,32.55249,82.06938158227707,1,Closed
22.97485,71.77002,31.64185,81.73118238925336,1,Closed
22.2937,71.93115,30.53345,81.26125133736866,1,Closed
21.68335,72.00439,29.55811,80.79902049695096,1,Closed
21.09741,72.14355,28.52783,80.39670142374935,1,Closed
20.39185,72.31323,27.41455,79.97867422730825,1,Closed
19.79248,72.43286,26.34033,79.574332902255,1,Closed
19.2395,72.48779,25.44189,79.195503825067,0,Open
18.95874,72.32544,24.61182,78.71559424468319,0,Open
18.86475,71.89575,24.021,78.11457035422394,0,Open
18.87329,71.53564,23.87329,77.73984075786238,0,Open
18.95264,71.38672,23.86353,77.61916270734244,0,Open
18.91479,71.38184,23.81714,77.59118841923545,0,Open
19.00879,71.33789,23.66211,77.52628003824445,0,Open
19.05762,71.3916,23.5083,77.54091564789778,0,Open
18.99902,71.40137,23.53516,77.54367901423623,0,Open
19.04419,71.38184,23.45459,77.5123606053241,0,Open
18.9978,71.40625,23.30688,77.47889776730759,0,Open
18.91357,71.56372,23.3728,77.62330146433673,0,Open
18.83667,71.82495,23.51807,77.88930090658344,0,Open
18.85986,72.22778,23.95752,78.39967657776657,0,Open
