Seq,Acc_X_Min,Acc_X_Max,Acc_X_Avg,Acc_X_Variance,Acc_X_StdDev,Acc_X_Range,Acc_X_Skew,Acc_X_Kurtosis,Acc_X_Energy,Acc_Y_Min,Acc_Y_Max,Acc_Y_Avg,Acc_Y_Variance,Acc_Y_StdDev,Acc_Y_Range,Acc_Y_Skew,Acc_Y_Kurtosis,Acc_Y_Energy,Acc_Z_Min,Acc_Z_Max,Acc_Z_Avg,Acc_Z_Variance,Acc_Z_StdDev,Acc_Z_Range,Acc_Z_Skew,Acc_Z_Kurtosis,Acc_Z_Energy,Gyro_X_Min,Gyro_X_Max,Gyro_X_Avg,Gyro_X_Variance,Gyro_X_StdDev,Gyro_X_Range,Gyro_X_Skew,Gyro_X_Kurtosis,Gyro_X_Energy,Gyro_Y_Min,Gyro_Y_Max,Gyro_Y_Avg,Gyro_Y_Variance,Gyro_Y_StdDev,Gyro_Y_Range,Gyro_Y_Skew,Gyro_Y_Kurtosis,Gyro_Y_Energy,Gyro_Z_Min,Gyro_Z_Max,Gyro_Z_Avg,Gyro_Z_Variance,Gyro_Z_StdDev,Gyro_Z_Range,Gyro_Z_Skew,Gyro_Z_Kurtosis,Gyro_Z_Energy,Mag_X_Min,Mag_X_Max,Mag_X_Avg,Mag_X_Variance,Mag_X_StdDev,Mag_X_Range,Mag_X_Skew,Mag_X_Kurtosis,Mag_X_Energy,Mag_Y_Min,Mag_Y_Max,Mag_Y_Avg,Mag_Y_Variance,Mag_Y_StdDev,Mag_Y_Range,Mag_Y_Skew,Mag_Y_Kurtosis,Mag_Y_Energy,Mag_Z_Min,Mag_Z_Max,Mag_Z_Avg,Mag_Z_Variance,Mag_Z_StdDev,Mag_Z_Range,Mag_Z_Skew,Mag_Z_Kurtosis,Mag_Z_Energy
0.0,-1.01648,0.0,-1.01502,0.0,0.00068,1.01648,0.0,3.40059,1.03026,-0.00732,0.0,-0.00602,0.0,0.0006,0.00732,0.0,4.54617,4e-05,-0.12476,0.0,-0.10948,1e-05,0.00288,0.12476,-0.0,14.37223,0.01199,0.0,1.34277,1.11511,0.0102,0.10098,1.34277,-0.0002,2.77709,1.25367,0.0,2.92969,2.62512,0.0095,0.09746,2.92969,0.00022,2.91455,6.90076,0.0,2.01416,1.76025,0.00803,0.08959,2.01416,0.0003,3.24022,3.10652,-4.54102,0.0,-3.54944,0.14114,0.37569,4.54102,-0.00014,3.02368,12.73965,0.0,33.1665,32.43665,0.0868,0.29461,33.1665,-0.00162,2.33212,1052.2229,-3.41797,0.97656,-1.42163,0.56723,0.75315,4.39453,0.02951,3.29807,2.58826
1.0,-1.01648,0.0,-1.01501,0.0,0.00068,1.01648,0.0,3.33663,1.03024,-0.00732,0.0,-0.00602,0.0,0.0006,0.00732,0.0,4.54617,4e-05,-0.12476,0.0,-0.10932,1e-05,0.00244,0.12476,-0.0,13.34533,0.01196,0.0,1.34277,1.11511,0.0102,0.10098,1.34277,-0.0002,2.77709,1.25367,0.0,2.92969,2.62634,0.00965,0.09821,2.92969,0.0002,2.83896,6.90732,0.0,2.01416,1.76025,0.00803,0.08959,2.01416,0.0003,3.24022,3.10652,-4.54102,0.0,-3.55444,0.14108,0.37561,4.54102,0.00166,3.02657,12.77515,0.0,33.1665,32.44727,0.08469,0.29101,33.1665,-0.00104,2.28594,1052.90991,-3.41797,0.97656,-1.40796,0.57621,0.75908,4.39453,0.01687,3.22337,2.55856
2.0,-1.01648,0.0,-1.01499,0.0,0.00069,1.01648,0.0,3.23754,1.0302,-0.00793,0.0,-0.00604,0.0,0.00063,0.00793,0.0,4.65426,4e-05,-0.12476,0.0,-0.10917,0.0,0.00206,0.12476,-0.0,10.58274,0.01192,0.0,1.34277,1.11572,0.01014,0.10069,1.34277,-0.00022,2.8102,1.25498,0.0,2.92969,2.62756,0.00964,0.09818,2.92969,0.00017,2.83233,6.91373,0.0,2.01416,1.7627,0.00807,0.08982,2.01416,0.00027,3.18335,3.11516,-4.54102,0.0,-3.55786,0.13822,0.37178,4.54102,0.00119,3.09294,12.7966,0.0,33.1665,32.45007,0.08388,0.28963,33.1665,-0.00152,2.32274,1053.09131,-3.41797,0.97656,-1.41003,0.57717,0.75972,4.39453,0.0201,3.21342,2.56537
3.0,-1.01648,0.0,-1.015,0.0,0.00069,1.01648,0.0,3.27797,1.03022,-0.00793,0.0,-0.00603,0.0,0.00063,0.00793,0.0,4.68238,4e-05,-0.12476,0.0,-0.10907,0.0,0.00179,0.12476,-0.0,8.85913,0.0119,0.0,1.34277,1.11572,0.01014,0.10069,1.34277,-0.00022,2.8102,1.25498,0.0,2.92969,2.62939,0.00929,0.09638,2.92969,0.00018,2.89285,6.923,0.0,2.01416,1.76453,0.0082,0.09057,2.01416,0.00025,3.08987,3.12176,-4.54102,0.0,-3.56348,0.13634,0.36924,4.54102,0.00259,3.15942,12.83471,0.0,33.1665,32.45471,0.08281,0.28776,33.1665,-0.00225,2.3675,1053.39111,-3.41797,0.97656,-1.41614,0.56946,0.75463,4.39453,0.02272,3.27925,2.57491
4.0,-1.01648,0.0,-1.01503,0.0,0.00067,1.01648,0.0,2.96915,1.03029,-0.00793,0.0,-0.00602,0.0,0.00063,0.00793,0.0,4.65598,4e-05,-0.12476,0.0,-0.10897,0.0,0.00161,0.12476,-0.0,8.25948,0.01188,0.0,1.34277,1.11694,0.0101,0.10048,1.34277,-0.00025,2.84197,1.25766,0.0,2.92969,2.63184,0.00896,0.09467,2.92969,0.00018,2.92765,6.93552,0.0,2.01416,1.76575,0.00821,0.09063,2.01416,0.00023,3.06497,3.12608,-4.54102,0.0,-3.56702,0.13577,0.36848,4.54102,0.00386,3.18603,12.85938,0.0,33.1665,32.45837,0.08318,0.28841,33.1665,-0.00301,2.35582,1053.62927,-3.41797,0.97656,-1.43994,0.59068,0.76856,4.39453,0.01624,3.24961,2.66411
5.0,-1.01648,0.0,-1.01503,0.0,0.00067,1.01648,0.0,2.96427,1.03029,-0.00793,0.0,-0.00601,0.0,0.00063,0.00793,0.0,4.6018,4e-05,-0.12476,0.0,-0.1089,0.0,0.00145,0.12476,-0.0,7.78996,0.01186,0.0,1.34277,1.11511,0.01005,0.10024,1.34277,-0.00021,2.84458,1.25352,0.0,2.92969,2.63367,0.00882,0.09391,2.92969,0.00016,2.97038,6.94502,0.0,2.01416,1.76758,0.00789,0.08883,2.01416,0.00024,3.12601,3.13222,-4.54102,0.0,-3.57153,0.13292,0.36458,4.54102,0.0041,3.27967,12.88877,0.0,33.1665,32.45471,0.08227,0.28683,33.1665,-0.00239,2.38916,1053.3905,-3.41797,0.97656,-1.4408,0.58961,0.76786,4.39453,0.01674,3.25917,2.6655
6.0,-1.01648,0.0,-1.01504,0.0,0.00066,1.01648,0.0,3.03993,1.03031,-0.00793,0.0,-0.006,0.0,0.00064,0.00793,0.0,4.41307,4e-05,-0.12476,0.0,-0.10884,0.0,0.00134,0.12476,-0.0,8.05682,0.01185,0.0,1.34277,1.11511,0.01005,0.10024,1.34277,-0.00021,2.84458,1.25352,0.0,2.92969,2.63367,0.00882,0.09391,2.92969,0.00016,2.97038,6.94502,0.0,2.01416,1.7688,0.0079,0.08886,2.01416,0.00022,3.10519,3.13655,-4.54102,0.0,-3.5802,0.13283,0.36445,4.54102,0.00592,3.2921,12.95066,0.0,33.1665,32.45642,0.08078,0.28422,33.1665,-0.00182,2.38996,1053.5,-3.41797,0.97656,-1.44458,0.58529,0.76505,4.39453,0.01958,3.2991,2.67211
7.0,-1.01648,0.0,-1.01503,0.0,0.00067,1.01648,0.0,2.94875,1.03029,-0.00793,0.0,-0.00599,0.0,0.00065,0.00793,0.0,4.27235,4e-05,-0.12476,0.0,-0.10879,0.0,0.00123,0.12476,-0.0,8.01976,0.01184,0.0,1.34277,1.11633,0.01015,0.10077,1.34277,-0.00023,2.80701,1.25635,0.0,2.92969,2.63306,0.00879,0.09377,2.92969,0.00017,2.99258,6.94178,0.0,2.01416,1.7688,0.0079,0.08886,2.01416,0.00022,3.10519,3.13655,-4.54102,0.0,-3.57971,0.13314,0.36488,4.54102,0.00588,3.27964,12.94748,0.0,33.1665,32.46619,0.08144,0.28538,33.1665,-0.00183,2.4098,1054.13464,-3.41797,0.97656,-1.44055,0.59303,0.77009,4.39453,0.02377,3.25495,2.66822
8.0,-1.01648,0.0,-1.01504,0.0,0.00067,1.01648,0.0,2.90682,1.0303,-0.00793,0.0,-0.00599,0.0,0.00064,0.00793,0.0,4.32931,4e-05,-0.12476,0.0,-0.10875,0.0,0.00111,0.12476,-0.0,6.84318,0.01183,0.0,1.34277,1.11755,0.01011,0.10055,1.34277,-0.00026,2.84023,1.25904,0.0,2.92969,2.63367,0.00882,0.09391,2.92969,0.00016,2.97038,6.94502,0.0,2.01416,1.7688,0.0079,0.08886,2.01416,0.00022,3.10519,3.13655,-4.54102,0.0,-3.58765,0.13293,0.3646,4.54102,0.00779,3.29849,13.00414,0.0,33.1665,32.46985,0.08226,0.28682,33.1665,-0.00247,2.37766,1054.37341,-3.41797,0.97656,-1.43896,0.59278,0.76992,4.39453,0.02099,3.25732,2.6634
9.0,-1.01648,0.0,-1.01505,0.0,0.00066,1.01648,0.0,3.00369,1.03033,-0.00793,0.0,-0.00598,0.0,0.00064,0.00793,0.0,4.39812,4e-05,-0.12476,0.0,-0.1087,0.0,0.00099,0.12476,-0.0,4.85212,0.01182,0.0,1.34277,1.11755,0.01011,0.10055,1.34277,-0.00026,2.84023,1.25904,0.0,2.92969,2.63489,0.0085,0.09218,2.92969,0.0002,2.99951,6.95113,0.0,2.01416,1.77063,0.00756,0.08696,2.01416,0.00023,3.16167,3.14269,-4.54102,0.0,-3.59753,0.13081,0.36167,4.54102,0.00895,3.36232,13.07306,0.0,33.1665,32.47644,0.0832,0.28844,33.1665,-0.00329,2.36623,1054.80237,-3.41797,0.97656,-1.44995,0.58947,0.76777,4.39453,0.03641,3.29142,2.69183
10.0,-1.01648,0.0,-1.01503,0.0,0.0007,1.01648,0.0,3.79567,1.03029,-0.00793,0.0,-0.00599,0.0,0.00064,0.00793,0.0,4.41839,4e-05,-0.12476,0.0,-0.10866,0.0,0.00092,0.12476,-0.0,4.01071,0.01181,0.0,1.34277,1.11572,0.01029,0.10143,1.34277,-0.00024,2.76164,1.25512,0.0,2.92969,2.63367,0.00837,0.0915,2.92969,0.00021,3.0814,6.94457,0.0,2.01416,1.77063,0.00756,0.08696,2.01416,0.00023,3.16167,3.14269,-4.54102,0.0,-3.59937,0.13061,0.36141,4.54102,0.00963,3.37593,13.08605,0.0,33.1665,32.48499,0.0824,0.28706,33.1665,-0.0038,2.38672,1055.35669,-3.41797,0.97656,-1.46338,0.58051,0.76191,4.39453,0.04944,3.37077,2.72199
11.0,-1.01648,0.0,-1.01501,0.0,0.00072,1.01648,0.0,3.6399,1.03025,-0.00793,0.0,-0.00598,0.0,0.00064,0.00793,0.0,4.43394,4e-05,-0.12476,0.0,-0.10863,0.0,0.00087,0.12476,-0.0,3.64124,0.0118,0.0,1.34277,1.11267,0.01094,0.1046,1.34277,-0.00032,2.79285,1.24898,0.0,2.92969,2.63489,0.00835,0.09137,2.92969,0.00019,3.08242,6.95098,0.0,2.01416,1.77063,0.00756,0.08696,2.01416,0.00023,3.16167,3.14269,-4.54102,0.0,-3.60193,0.12996,0.3605,4.54102,0.01047,3.4136,13.10385,0.0,33.1665,32.48645,0.08171,0.28585,33.1665,-0.00391,2.41799,1055.45129,-3.41797,0.97656,-1.474,0.57511,0.75836,4.39453,0.0628,3.43023,2.74779
12.0,-1.01648,0.0,-1.01501,0.0,0.00073,1.01648,0.0,3.55808,1.03024,-0.00793,0.0,-0.00599,0.0,0.00064,0.00793,0.0,4.48309,4e-05,-0.12476,0.0,-0.10859,0.0,0.00081,0.12476,-0.0,2.75123,0.01179,0.0,1.34277,1.11572,0.01141,0.1068,1.34277,-0.00029,2.80609,1.25624,0.0,2.92969,2.63489,0.00835,0.09137,2.92969,0.00019,3.08242,6.95098,0.0,2.01416,1.76941,0.00756,0.08696,2.01416,0.00026,3.18264,3.13837,-4.54102,0.0,-3.59937,0.13406,0.36614,4.54102,0.01441,3.49972,13.08949,0.0,33.1665,32.48914,0.08169,0.28581,33.1665,-0.00452,2.42619,1055.62573,-3.41797,0.97656,-1.48694,0.55007,0.74167,4.39453,0.04287,3.53442,2.76106
13.0,-1.01648,0.0,-1.015,0.0,0.00073,1.01648,0.0,3.52979,1.03023,-0.00793,0.0,-0.00599,0.0,0.00064,0.00793,0.0,4.53502,4e-05,-0.12476,0.0,-0.10859,0.0,0.0008,0.12476,-0.0,2.81625,0.01179,0.0,1.34277,1.11389,0.01113,0.1055,1.34277,-0.00028,2.86741,1.25188,0.0,2.92969,2.63306,0.00827,0.09095,2.92969,0.00021,3.14177,6.94126,0.0,2.01416,1.76758,0.007,0.08365,2.01416,0.00015,3.0066,3.13133,-4.54102,0.0,-3.60107,0.13435,0.36654,4.54102,0.01504,3.49043,13.10209,0.0,33.1665,32.48669,0.08243,0.2871,33.1665,-0.00412,2.38487,1055.46777,-3.41797,0.97656,-1.49963,0.54873,0.74076,4.39453,0.05857,3.55667,2.79763
14.0,-1.01648,0.0,-1.015,0.0,0.00072,1.01648,0.0,3.56803,1.03022,-0.00793,0.0,-0.00599,0.0,0.00064,0.00793,0.0,4.39579,4e-05,-0.12476,0.0,-0.10857,0.0,0.00079,0.12476,-0.0,2.90315,0.01179,0.0,1.34277,1.1145,0.0113,0.10629,1.34277,-0.00026,2.83998,1.25341,0.0,2.92969,2.63245,0.00817,0.09039,2.92969,0.00022,3.20438,6.93794,0.0,2.01416,1.76758,0.007,0.08365,2.01416,0.00015,3.0066,3.13133,-4.54102,0.0,-3.5968,0.14106,0.37558,4.54102,0.02138,3.59721,13.07805,0.0,33.1665,32.48743,0.08247,0.28718,33.1665,-0.0043,2.38396,1055.51538,-3.41797,0.97656,-1.49963,0.54873,0.74076,4.39453,0.05857,3.55667,2.79763
15.0,-1.01648,0.0,-1.01502,0.0,0.00073,1.01648,0.0,3.63448,1.03027,-0.00793,0.0,-0.00598,0.0,0.00064,0.00793,0.0,4.45209,4e-05,-0.12476,0.0,-0.10858,0.0,0.0008,0.12476,-0.0,2.83568,0.01179,0.0,1.34277,1.11267,0.01146,0.10707,1.34277,-0.00023,2.77081,1.2495,0.0,2.92969,2.63306,0.0082,0.09054,2.92969,0.0002,3.17668,6.94118,0.0,2.01416,1.76758,0.007,0.08365,2.01416,0.00015,3.0066,3.13133,-4.54102,0.0,-3.59985,0.13873,0.37247,4.54102,0.02125,3.69165,13.09768,0.0,33.1665,32.48999,0.08066,0.28401,33.1665,-0.00392,2.41996,1055.68018,-3.41797,0.97656,-1.49536,0.54687,0.73951,4.39453,0.05235,3.57657,2.78297
16.0,-1.01648,0.0,-1.01503,0.0,0.00073,1.01648,0.0,3.59501,1.03028,-0.00793,0.0,-0.00598,0.0,0.00064,0.00793,0.0,4.37445,4e-05,-0.12476,0.0,-0.10857,0.0,0.00078,0.12476,-0.0,2.85903,0.01179,0.0,1.34277,1.11145,0.0115,0.10722,1.34277,-0.00019,2.7492,1.24682,0.0,2.92969,2.63428,0.00832,0.09123,2.92969,0.00019,3.09044,6.94774,0.0,2.01416,1.76575,0.00732,0.08556,2.01416,0.00013,2.96132,3.12518,-4.54102,0.0,-3.59802,0.13928,0.37321,4.54102,0.02063,3.65636,13.08505,0.0,33.1665,32.49023,0.0806,0.2839,33.1665,-0.00397,2.42401,1055.69592,-3.41797,0.97656,-1.50354,0.53782,0.73336,4.39453,0.05677,3.67452,2.79845
17.0,-1.01648,0.0,-1.01502,0.0,0.00073,1.01648,0.0,3.58654,1.03027,-0.00793,0.0,-0.00598,0.0,0.00064,0.00793,0.0,4.32496,4e-05,-0.12476,0.0,-0.10856,0.0,0.00077,0.12476,-0.0,2.95805,0.01178,0.0,1.34277,1.11084,0.01147,0.10712,1.34277,-0.00017,2.75595,1.24544,0.0,2.92969,2.63245,0.00824,0.0908,2.92969,0.00021,3.15122,6.93802,0.0,2.01416,1.76575,0.00732,0.08556,2.01416,0.00013,2.96132,3.12518,-4.54102,0.0,-3.59363,0.14009,0.37429,4.54102,0.01911,3.60099,13.05426,0.0,33.1665,32.49023,0.0806,0.2839,33.1665,-0.00397,2.42401,1055.69592,-3.41797,0.97656,-1.51172,0.52903,0.72734,4.39453,0.06141,3.77589,2.81432
18.0,-1.01648,0.0,-1.01503,0.0,0.00073,1.01648,0.0,3.57985,1.03029,-0.00793,0.0,-0.00598,0.0,0.00064,0.00793,0.0,4.32496,4e-05,-0.12476,0.0,-0.10856,0.0,0.00077,0.12476,-0.0,2.95805,0.01178,0.0,1.34277,1.11023,0.01145,0.10701,1.34277,-0.00015,2.76344,1.24406,0.0,2.92969,2.63184,0.00814,0.09023,2.92969,0.00022,3.21431,6.9347,0.0,2.01416,1.76636,0.00736,0.08581,2.01416,0.00012,2.92511,3.12738,-4.54102,0.0,-3.59656,0.14084,0.37529,4.54102,0.02014,3.57718,13.07607,0.0,33.1665,32.48547,0.07966,0.28223,33.1665,-0.00324,2.4511,1055.38574,-3.41797,0.97656,-1.52295,0.521,0.7218,4.39453,0.07125,3.87798,2.84037
19.0,-1.01648,0.0,-1.01504,0.0,0.00073,1.01648,0.0,3.61392,1.0303,-0.00793,0.0,-0.00598,0.0,0.00065,0.00793,0.0,4.30147,4e-05,-0.12476,0.0,-0.10856,0.0,0.00077,0.12476,-0.0,2.97149,0.01179,0.0,1.34277,1.10962,0.0115,0.10725,1.34277,-0.00013,2.73839,1.24276,0.0,2.92969,2.63184,0.00814,0.09023,2.92969,0.00022,3.21431,6.9347,0.0,2.01416,1.76514,0.00705,0.08399,2.01416,9e-05,2.95261,3.12276,-4.54102,0.0,-3.60303,0.13936,0.37331,4.54102,0.02192,3.66381,13.12117,0.0,33.1665,32.48828,0.07843,0.28006,33.1665,-0.00345,2.50753,1055.56689,-3.41797,0.97656,-1.52747,0.51896,0.72039,4.39453,0.07738,3.91189,2.85211
20.0,-1.01648,0.0,-1.01502,0.0,0.00074,1.01648,0.0,3.46487,1.03028,-0.00793,0.0,-0.00598,0.0,0.00065,0.00793,0.0,4.26337,4e-05,-0.12476,0.0,-0.10856,0.0,0.00077,0.12476,-0.0,2.96164,0.01179,0.0,1.34277,1.10779,0.0112,0.10585,1.34277,-0.00012,2.80723,1.2384,0.0,2.92969,2.63062,0.00801,0.0895,2.92969,0.00023,3.31104,6.92814,0.0,2.01416,1.76575,0.0071,0.08424,2.01416,8e-05,2.91687,3.12496,-4.54102,0.0,-3.60864,0.14164,0.37635,4.54102,0.02316,3.5994,13.16394,0.0,33.1665,32.48889,0.07885,0.28081,33.1665,-0.00338,2.49823,1055.60693,-3.41797,0.97656,-1.52283,0.52122,0.72196,4.39453,0.07122,3.87487,2.84022
21.0,-1.01648,0.0,-1.01502,0.0,0.00074,1.01648,0.0,3.46487,1.03028,-0.00793,0.0,-0.00599,0.0,0.00065,0.00793,0.0,4.2174,4e-05,-0.12476,0.0,-0.10854,0.0,0.00078,0.12476,-0.0,2.94055,0.01178,0.0,1.34277,1.10901,0.01118,0.10574,1.34277,-0.00016,2.82332,1.24108,0.0,2.92969,2.63184,0.00814,0.09023,2.92969,0.00022,3.21431,6.9347,0.0,2.01416,1.76514,0.00713,0.08443,2.01416,9e-05,2.89689,3.12284,-4.54102,0.0,-3.60486,0.14108,0.37561,4.54102,0.02175,3.60852,13.13609,0.0,33.1665,32.48596,0.07573,0.27519,33.1665,-0.00525,2.36752,1055.41357,-3.41797,0.97656,-1.53186,0.50642,0.71163,4.39453,0.06511,4.01327,2.85301
22.0,-1.01648,0.0,-1.01502,0.0,0.00074,1.01648,0.0,3.49987,1.03027,-0.00793,0.0,-0.00599,0.0,0.00066,0.00793,0.0,4.08116,4e-05,-0.12476,0.0,-0.10854,0.0,0.00078,0.12476,-0.0,2.94015,0.01178,0.0,1.34277,1.1084,0.01116,0.10562,1.34277,-0.00014,2.83246,1.2397,0.0,2.92969,2.63306,0.00797,0.0893,2.92969,0.00021,3.29025,6.94096,0.0,2.01416,1.76636,0.00729,0.08537,2.01416,8e-05,2.81183,3.12731,-4.54102,0.0,-3.60632,0.14103,0.37554,4.54102,0.02236,3.6175,13.1466,0.0,33.1665,32.48657,0.0762,0.27604,33.1665,-0.00513,2.36432,1055.45361,-3.41797,0.97656,-1.54761,0.49618,0.7044,4.39453,0.07403,4.13807,2.89127
23.0,-1.01648,0.0,-1.01504,0.0,0.00074,1.01648,0.0,3.54891,1.0303,-0.00793,0.0,-0.00599,0.0,0.00066,0.00793,0.0,3.9901,4e-05,-0.12476,0.0,-0.10854,0.0,0.00078,0.12476,-0.0,2.96357,0.01178,0.0,1.34277,1.10962,0.01098,0.10479,1.34277,-0.00016,2.90368,1.24223,0.0,2.92969,2.63306,0.00797,0.0893,2.92969,0.00021,3.29025,6.94096,0.0,2.01416,1.76758,0.0073,0.08541,2.01416,6e-05,2.8008,3.13163,-4.54102,0.0,-3.60901,0.141,0.37549,4.54102,0.02345,3.63163,13.16594,0.0,33.1665,32.4928,0.07376,0.27158,33.1665,-0.00521,2.42563,1055.85571,-3.41797,0.97656,-1.54163,0.50699,0.71203,4.39453,0.08022,4.03252,2.8836
24.0,-1.01648,0.0,-1.01503,0.0,0.00073,1.01648,0.0,3.57134,1.0303,-0.00793,0.0,-0.00599,0.0,0.00066,0.00793,0.0,3.98643,4e-05,-0.12476,0.0,-0.10854,0.0,0.00078,0.12476,-0.0,2.98995,0.01178,0.0,1.34277,1.1084,0.01101,0.10491,1.34277,-0.00012,2.88625,1.23955,0.0,2.92969,2.63245,0.00795,0.08914,2.92969,0.00022,3.31991,6.93772,0.0,2.01416,1.76697,0.0074,0.08605,2.01416,6e-05,2.75681,3.12958,-4.54102,0.0,-3.61438,0.13734,0.3706,4.54102,0.02344,3.78138,13.20108,0.0,33.1665,32.48877,0.07466,0.27323,33.1665,-0.00462,2.37045,1055.59497,-3.41797,0.97656,-1.54175,0.50701,0.71204,4.39453,0.08041,4.03238,2.88399
25.0,-1.01648,0.0,-1.01504,0.0,0.00074,1.01648,0.0,3.55882,1.0303,-0.00793,0.0,-0.00598,0.0,0.00067,0.00793,0.0,3.94165,4e-05,-0.12476,0.0,-0.10853,0.0,0.00077,0.12476,-0.0,3.07699,0.01178,0.0,1.34277,1.10901,0.01111,0.10538,1.34277,-0.00013,2.84951,1.24101,0.0,2.92969,2.63367,0.00807,0.08986,2.92969,0.00021,3.22477,6.94427,0.0,2.01416,1.76636,0.00751,0.08667,2.01416,6e-05,2.714,3.12753,-4.54102,0.0,-3.61243,0.13796,0.37143,4.54102,0.0228,3.74023,13.18759,0.0,33.1665,32.49048,0.07505,0.27395,33.1665,-0.00493,2.35429,1055.7063,-3.41797,0.97656,-1.55603,0.53372,0.73056,4.39453,0.05794,3.91236,2.95495
26.0,-1.01648,0.0,-1.01503,0.0,0.00073,1.01648,0.0,3.58618,1.03028,-0.00793,0.0,-0.00598,0.0,0.00067,0.00793,0.0,3.90147,4e-05,-0.12476,0.0,-0.10851,0.0,0.00077,0.12476,-0.0,3.0713,0.01178,0.0,1.34277,1.1084,0.01093,0.10455,1.34277,-0.00015,2.87622,1.23948,0.0,2.92969,2.6355,0.00815,0.09027,2.92969,0.00018,3.16425,6.954,0.0,2.01416,1.76697,0.00755,0.08691,2.01416,4e-05,2.68526,3.12973,-4.54102,0.0,-3.61816,0.13549,0.36809,4.54102,0.02388,3.87256,13.2266,0.0,33.1665,32.49695,0.07151,0.26742,33.1665,-0.00422,2.36809,1056.12329,-3.41797,0.97656,-1.5686,0.51823,0.71988,4.39453,0.05849,4.07133,2.97874
27.0,-1.01648,0.0,-1.01503,0.0,0.00073,1.01648,0.0,3.57199,1.03028,-0.00793,0.0,-0.00597,0.0,0.00066,0.00793,0.0,3.97478,4e-05,-0.12476,0.0,-0.1085,0.0,0.00076,0.12476,-0.0,3.141,0.01177,0.0,1.34277,1.10901,0.01096,0.10467,1.34277,-0.00017,2.86691,1.24086,0.0,2.92969,2.63489,0.00805,0.08973,2.92969,0.00018,3.22641,6.95068,0.0,2.01416,1.76697,0.00755,0.08691,2.01416,4e-05,2.68526,3.12973,-4.54102,0.0,-3.62048,0.1343,0.36647,4.54102,0.02433,3.94338,13.2422,0.0,33.1665,32.50122,0.07122,0.26687,33.1665,-0.00493,2.3977,1056.40076,-3.41797,0.97656,-1.57202,0.51867,0.72019,4.39453,0.06366,4.06752,2.98992
28.0,-1.01648,0.0,-1.01502,0.0,0.00073,1.01648,0.0,3.57982,1.03026,-0.00793,0.0,-0.00599,0.0,0.00066,0.00793,0.0,4.07637,4e-05,-0.12476,0.0,-0.10849,0.0,0.00077,0.12476,-0.0,3.06961,0.01177,0.0,1.34277,1.10901,0.01096,0.10467,1.34277,-0.00017,2.86691,1.24086,0.0,2.92969,2.63306,0.0082,0.09054,2.92969,0.0002,3.17668,6.94118,0.0,2.01416,1.7688,0.00745,0.08631,2.01416,2e-05,2.72189,3.1361,-4.54102,0.0,-3.63416,0.13992,0.37406,4.54102,0.02183,3.98991,13.34701,0.0,33.1665,32.50269,0.07041,0.26535,33.1665,-0.0049,2.43234,1056.49524,-3.41797,0.97656,-1.56042,0.51267,0.71601,4.39453,0.05195,4.1347,2.9476
29.0,-1.01648,0.0,-1.01501,0.0,0.00073,1.01648,0.0,3.51115,1.03025,-0.00793,0.0,-0.00599,0.0,0.00066,0.00793,0.0,4.07637,4e-05,-0.12476,0.0,-0.10849,0.0,0.00077,0.12476,-0.0,3.05703,0.01177,0.0,1.34277,1.11023,0.01123,0.10596,1.34277,-0.00016,2.80549,1.24384,0.0,2.92969,2.63367,0.00815,0.09027,2.92969,0.00019,3.20342,6.94435,0.0,2.01416,1.76941,0.00749,0.08653,2.01416,1e-05,2.69595,3.1383,-4.54102,0.0,-3.63391,0.14005,0.37423,4.54102,0.02177,3.9826,13.34536,0.0,33.1665,32.50208,0.07036,0.26525,33.1665,-0.00477,2.4339,1056.45557,-3.41797,0.97656,-1.5697,0.50538,0.7109,4.39453,0.05982,4.24193,2.96934
30.0,-1.01648,0.0,-1.01504,0.0,0.00072,1.01648,0.0,3.58383,1.03031,-0.00793,0.0,-0.00599,0.0,0.00066,0.00793,0.0,4.04641,4e-05,-0.12476,0.0,-0.1085,0.0,0.00077,0.12476,-0.0,3.07023,0.01177,0.0,1.34277,1.10901,0.0114,0.10679,1.34277,-0.00014,2.73815,1.2413,0.0,2.92969,2.63367,0.00815,0.09027,2.92969,0.00019,3.20342,6.94435,0.0,2.01416,1.76941,0.00749,0.08653,2.01416,1e-05,2.69595,3.1383,-4.54102,0.0,-3.63489,0.14022,0.37446,4.54102,0.02216,3.97731,13.35263,0.0,33.1665,32.50842,0.06837,0.26147,33.1665,-0.00499,2.49749,1056.86621,-3.41797,0.97656,-1.55591,0.49074,0.70053,4.39453,0.05742,4.39332,2.91159
31.0,-1.01648,0.0,-1.01505,0.0,0.00073,1.01648,0.0,3.51396,1.03033,-0.00793,0.0,-0.00598,0.0,0.00066,0.00793,0.0,4.0058,4e-05,-0.12476,0.0,-0.10852,0.0,0.00078,0.12476,-0.0,2.98991,0.01178,0.0,1.34277,1.10962,0.01143,0.1069,1.34277,-0.00016,2.72985,1.24268,0.0,2.92969,2.63367,0.00815,0.09027,2.92969,0.00019,3.20342,6.94435,0.0,2.01416,1.76941,0.00749,0.08653,2.01416,1e-05,2.69595,3.1383,-4.54102,0.0,-3.63635,0.14058,0.37494,4.54102,0.0227,3.96417,13.36364,0.0,33.1665,32.51514,0.06872,0.26214,33.1665,-0.0056,2.51901,1057.3031,-3.41797,0.97656,-1.54382,0.46019,0.67837,4.39453,0.10251,4.41157,2.84358
