Seq,Acc_X_Min,Acc_X_Max,Acc_X_Avg,Acc_X_Variance,Acc_X_StdDev,Acc_X_Range,Acc_X_Skew,Acc_X_Kurtosis,Acc_X_Energy,Acc_Y_Min,Acc_Y_Max,Acc_Y_Avg,Acc_Y_Variance,Acc_Y_StdDev,Acc_Y_Range,Acc_Y_Skew,Acc_Y_Kurtosis,Acc_Y_Energy,Acc_Z_Min,Acc_Z_Max,Acc_Z_Avg,Acc_Z_Variance,Acc_Z_StdDev,Acc_Z_Range,Acc_Z_Skew,Acc_Z_Kurtosis,Acc_Z_Energy,Gyro_X_Min,Gyro_X_Max,Gyro_X_Avg,Gyro_X_Variance,Gyro_X_StdDev,Gyro_X_Range,Gyro_X_Skew,Gyro_X_Kurtosis,Gyro_X_Energy,Gyro_Y_Min,Gyro_Y_Max,Gyro_Y_Avg,Gyro_Y_Variance,Gyro_Y_StdDev,Gyro_Y_Range,Gyro_Y_Skew,Gyro_Y_Kurtosis,Gyro_Y_Energy,Gyro_Z_Min,Gyro_Z_Max,Gyro_Z_Avg,Gyro_Z_Variance,Gyro_Z_StdDev,Gyro_Z_Range,Gyro_Z_Skew,Gyro_Z_Kurtosis,Gyro_Z_Energy,Mag_X_Min,Mag_X_Max,Mag_X_Avg,Mag_X_Variance,Mag_X_StdDev,Mag_X_Range,Mag_X_Skew,Mag_X_Kurtosis,Mag_X_Energy,Mag_Y_Min,Mag_Y_Max,Mag_Y_Avg,Mag_Y_Variance,Mag_Y_StdDev,Mag_Y_Range,Mag_Y_Skew,Mag_Y_Kurtosis,Mag_Y_Energy,Mag_Z_Min,Mag_Z_Max,Mag_Z_Avg,Mag_Z_Variance,Mag_Z_StdDev,Mag_Z_Range,Mag_Z_Skew,Mag_Z_Kurtosis,Mag_Z_Energy
1444.0,-0.38,2.03,1.01,0.05,0.23,2.41,-0.0,1.93,1.07,-1.25,1.19,-0.02,0.04,0.2,2.44,-0.0,2.3,0.04,-0.67,2.05,-0.15,0.03,0.17,2.73,0.01,9.33,0.05,-185.67,451.35,5.79,2178.48,46.67,637.02,47662.84,5.18,2212.0,-224.67,181.58,5.01,608.57,24.67,406.25,11540.11,4.23,633.71,-222.66,177.92,1.59,5406.56,73.53,400.57,-124211.95,2.54,5409.1,-31.67,36.69,14.87,63.81,7.99,68.36,-228.63,2.61,285.05,0.0,84.07,64.95,197.67,14.06,84.07,-2016.51,2.17,4416.67,-25.92,54.55,2.47,278.87,16.7,80.47,-423.25,1.37,284.96
1445.0,-0.38,2.03,1.0,0.05,0.23,2.41,-0.0,1.93,1.06,-1.25,1.19,-0.02,0.04,0.2,2.44,-0.0,2.33,0.04,-0.67,2.05,-0.15,0.02,0.14,2.73,-0.0,3.5,0.04,-185.67,451.35,5.47,2138.93,46.25,637.02,46067.18,5.32,2168.8,-224.67,181.58,4.32,546.22,23.37,406.25,7705.1,4.0,564.88,-222.66,177.92,2.58,5212.93,72.2,400.57,-109107.46,2.57,5219.61,-31.67,36.69,15.0,64.04,8.0,68.36,-247.4,2.62,289.02,0.0,84.07,65.16,196.35,14.01,84.07,-2108.94,2.24,4441.67,-25.92,54.55,2.84,276.05,16.61,80.47,-587.72,1.38,284.12
1446.0,-0.38,2.03,1.0,0.05,0.23,2.41,-0.0,1.93,1.06,-1.25,1.19,-0.02,0.04,0.2,2.44,-0.0,2.34,0.04,-0.67,2.05,-0.16,0.02,0.14,2.73,-0.0,3.61,0.04,-185.67,451.35,6.27,2134.17,46.2,637.02,42225.81,5.3,2173.54,-224.67,181.58,4.09,550.66,23.47,406.25,7992.72,3.97,567.36,-222.66,177.92,2.45,5219.08,72.24,400.57,-107307.24,2.56,5225.1,-31.67,36.69,14.94,64.42,8.03,68.36,-238.72,2.58,287.69,0.0,84.07,65.45,192.82,13.89,84.07,-2184.95,2.34,4475.94,-25.92,54.55,3.32,276.5,16.63,80.47,-712.68,1.4,287.5
1447.0,-0.38,2.03,1.0,0.05,0.23,2.41,-0.0,1.93,1.06,-1.25,1.19,-0.02,0.04,0.2,2.44,-0.0,2.31,0.04,-0.67,2.05,-0.15,0.02,0.14,2.73,-0.0,3.62,0.04,-185.67,451.35,5.99,2155.57,46.43,637.02,42790.44,5.22,2191.45,-224.67,181.58,3.73,544.37,23.33,406.25,8380.75,4.08,558.3,-222.66,177.92,1.88,5161.51,71.84,400.57,-103192.15,2.6,5165.04,-31.67,36.69,14.76,65.99,8.12,68.36,-228.32,2.49,283.93,0.0,84.07,65.9,180.26,13.43,84.07,-1945.64,2.25,4522.55,-25.92,54.55,3.74,278.54,16.69,80.47,-867.36,1.42,292.54
1448.0,-0.38,2.03,1.0,0.05,0.23,2.41,-0.0,1.9,1.05,-1.25,1.19,-0.02,0.04,0.2,2.44,0.0,2.31,0.04,-0.67,2.05,-0.15,0.02,0.14,2.73,-0.0,3.71,0.04,-185.67,451.35,5.94,2156.2,46.43,637.02,43131.95,5.22,2191.44,-224.67,181.58,3.85,546.33,23.37,406.25,8210.29,4.04,561.18,-222.66,177.92,3.3,5061.95,71.15,400.57,-112575.03,2.68,5072.85,-31.67,36.69,14.73,65.94,8.12,68.36,-222.29,2.49,282.97,0.0,84.07,66.34,169.93,13.04,84.07,-1782.4,2.2,4570.3,-25.92,54.55,4.03,274.96,16.58,80.47,-1013.0,1.45,291.19
1449.0,-0.38,2.03,1.0,0.05,0.23,2.41,-0.0,1.91,1.05,-1.25,1.19,-0.03,0.04,0.2,2.44,0.0,2.31,0.04,-0.67,2.05,-0.15,0.02,0.14,2.73,-0.0,3.68,0.04,-185.67,451.35,5.97,2154.17,46.41,637.02,43036.55,5.23,2189.77,-224.67,181.58,3.28,570.59,23.89,406.25,7932.89,3.95,581.31,-222.66,177.92,3.75,5030.59,70.93,400.57,-117590.93,2.71,5044.69,-31.67,36.69,14.61,67.43,8.21,68.36,-216.0,2.41,280.87,0.0,84.07,66.64,167.02,12.92,84.07,-1844.46,2.3,4608.42,-25.92,54.55,4.39,271.39,16.47,80.47,-1164.74,1.47,290.65
1450.0,-0.38,2.03,1.0,0.05,0.23,2.41,-0.0,1.93,1.04,-1.25,1.19,-0.02,0.04,0.2,2.44,0.0,2.35,0.04,-0.67,2.05,-0.15,0.02,0.14,2.73,-0.0,3.69,0.04,-185.67,451.35,6.4,2125.75,46.11,637.02,41820.02,5.34,2166.77,-224.67,181.58,2.85,536.44,23.16,406.25,6378.82,4.02,544.58,-222.66,177.92,3.17,4968.89,70.49,400.57,-114229.11,2.75,4978.94,-31.67,36.69,14.44,69.09,8.31,68.36,-205.97,2.33,277.74,0.0,84.07,66.99,161.56,12.71,84.07,-1846.51,2.41,4649.25,-25.92,54.55,4.76,269.78,16.43,80.47,-1334.01,1.5,292.4
1451.0,-0.38,2.03,0.99,0.05,0.23,2.41,-0.0,1.9,1.04,-1.25,1.19,-0.02,0.04,0.2,2.44,0.0,2.36,0.04,-0.67,2.05,-0.15,0.02,0.14,2.73,-0.0,3.68,0.04,-185.67,451.35,6.69,2119.0,46.03,637.02,40194.25,5.36,2163.73,-224.67,181.58,2.62,535.18,23.13,406.25,6712.27,4.06,542.06,-222.66,177.92,4.61,4913.79,70.1,400.57,-126527.71,2.82,4935.0,-31.67,36.69,14.39,68.82,8.3,68.36,-196.36,2.33,275.94,0.0,84.07,67.38,153.39,12.39,84.07,-1753.56,2.45,4693.77,-25.92,54.55,5.11,268.77,16.39,80.47,-1506.71,1.53,294.9
1452.0,-0.38,2.03,0.99,0.06,0.24,2.41,-0.0,1.87,1.04,-1.25,1.19,-0.02,0.04,0.2,2.44,0.0,2.34,0.04,-0.67,2.05,-0.15,0.02,0.14,2.73,-0.0,3.67,0.04,-185.67,451.35,5.6,2197.32,46.88,637.02,39790.05,5.16,2228.68,-224.67,181.58,2.57,539.05,23.22,406.25,6602.33,4.04,545.63,-222.66,177.92,4.48,4928.88,70.21,400.57,-125972.89,2.8,4948.92,-31.67,36.69,14.3,69.47,8.34,68.36,-183.36,2.29,274.05,0.0,84.07,67.68,150.61,12.27,84.07,-1803.71,2.57,4731.35,-25.92,54.55,5.5,266.99,16.34,80.47,-1667.28,1.57,297.2
1453.0,-0.38,2.03,1.0,0.06,0.24,2.41,-0.0,1.85,1.05,-1.25,1.19,-0.02,0.04,0.2,2.44,0.0,2.38,0.04,-0.67,2.05,-0.15,0.02,0.14,2.73,-0.0,3.69,0.04,-185.67,451.35,6.03,2169.39,46.58,637.02,38550.78,5.26,2205.73,-224.67,181.58,2.38,536.78,23.17,406.25,6862.37,4.09,542.46,-222.66,177.92,3.44,4860.11,69.71,400.57,-116905.64,2.84,4871.91,-31.67,36.69,14.2,70.04,8.37,68.36,-167.18,2.24,271.74,0.0,84.07,67.96,146.07,12.09,84.07,-1818.41,2.72,4765.06,-25.92,54.55,5.98,268.34,16.38,80.47,-1768.63,1.62,304.11
1454.0,-0.38,2.03,1.0,0.06,0.24,2.41,-0.0,1.85,1.05,-1.25,1.19,-0.02,0.04,0.2,2.44,0.0,2.36,0.04,-0.67,2.05,-0.15,0.02,0.14,2.73,-0.0,3.7,0.04,-185.67,451.35,6.36,2178.95,46.68,637.02,36702.32,5.2,2219.36,-224.67,181.58,2.32,534.91,23.13,406.25,6931.48,4.12,540.27,-222.66,177.92,4.29,4925.75,70.18,400.57,-124173.89,2.8,4944.19,-31.67,36.69,14.21,70.07,8.37,68.36,-168.29,2.24,271.95,0.0,84.07,68.3,135.5,11.64,84.07,-1616.43,2.68,4800.45,-25.92,54.55,6.49,271.62,16.48,80.47,-1830.68,1.69,313.8
1455.0,-0.38,2.03,1.0,0.06,0.24,2.41,-0.0,1.85,1.05,-1.25,1.19,-0.03,0.04,0.2,2.44,0.0,2.35,0.04,-0.67,2.05,-0.15,0.02,0.14,2.73,-0.0,3.72,0.04,-185.67,451.35,5.68,2117.81,46.02,637.02,36148.52,5.44,2150.08,-224.67,181.58,2.22,542.54,23.29,406.25,6604.06,4.1,547.48,-222.66,177.92,4.62,4909.91,70.07,400.57,-128280.45,2.82,4931.24,-31.67,36.69,14.16,70.15,8.38,68.36,-158.01,2.23,270.58,0.0,84.07,68.47,130.81,11.44,84.07,-1573.93,2.79,4818.81,-25.92,54.55,7.07,278.29,16.68,80.47,-1773.2,1.81,328.26
1456.0,-0.38,2.03,1.0,0.06,0.24,2.41,-0.0,1.88,1.06,-1.25,1.19,-0.02,0.04,0.2,2.44,0.0,2.38,0.04,-0.67,2.05,-0.16,0.02,0.14,2.73,-0.0,3.75,0.04,-185.67,451.35,5.2,2131.56,46.17,637.02,38625.27,5.39,2158.63,-224.67,181.58,2.49,547.26,23.39,406.25,6274.11,4.02,553.48,-222.66,177.92,3.85,4887.31,69.91,400.57,-118593.78,2.83,4902.12,-31.67,36.69,14.12,70.23,8.38,68.36,-150.44,2.22,269.61,0.0,84.07,68.52,129.38,11.37,84.07,-1558.59,2.83,4823.75,-25.92,54.55,7.67,286.11,16.91,80.47,-1660.94,1.95,344.95
1457.0,-0.38,2.03,1.0,0.06,0.24,2.41,-0.0,1.91,1.06,-1.25,1.19,-0.02,0.04,0.2,2.44,0.0,2.35,0.04,-0.67,2.05,-0.15,0.02,0.14,2.73,-0.0,3.66,0.04,-185.67,451.35,5.68,2141.22,46.27,637.02,36006.28,5.33,2173.44,-224.67,181.58,2.56,548.72,23.42,406.25,6179.9,3.99,555.29,-222.66,177.92,4.27,4944.29,70.32,400.57,-118787.83,2.8,4962.49,-31.67,36.69,14.08,70.21,8.38,68.36,-142.49,2.22,268.51,0.0,84.07,68.7,121.14,11.01,84.07,-1340.34,2.66,4841.15,-25.92,54.55,8.28,293.75,17.14,80.47,-1555.73,2.06,362.29
1458.0,-0.38,2.03,1.01,0.06,0.24,2.41,-0.0,1.91,1.07,-1.25,1.19,-0.02,0.04,0.2,2.44,0.0,2.36,0.04,-0.67,2.05,-0.15,0.02,0.14,2.73,-0.0,3.71,0.04,-185.67,451.35,5.61,2137.73,46.24,637.02,36325.29,5.35,2169.15,-224.67,181.58,2.94,544.72,23.34,406.25,5724.9,4.01,553.39,-222.66,177.92,2.86,5259.16,72.52,400.57,-157023.23,2.84,5267.33,-31.67,36.69,14.02,70.17,8.38,68.36,-130.61,2.21,266.81,0.0,84.07,68.77,118.46,10.88,84.07,-1289.24,2.67,4848.28,-25.92,54.55,8.89,299.7,17.31,80.47,-1494.72,2.15,378.65
1459.0,-0.38,2.03,1.0,0.06,0.24,2.41,-0.0,1.93,1.07,-1.25,1.19,-0.02,0.04,0.2,2.44,0.0,2.34,0.04,-0.67,2.05,-0.15,0.02,0.14,2.73,-0.0,3.71,0.04,-185.67,451.35,5.39,2141.56,46.28,637.02,37628.32,5.34,2170.62,-224.67,181.58,3.12,545.86,23.36,406.25,5453.9,3.98,555.61,-222.66,177.92,2.37,5254.62,72.49,400.57,-149645.36,2.84,5260.23,-31.67,36.69,14.05,70.18,8.38,68.36,-135.96,2.21,267.54,0.0,84.07,68.7,121.15,11.01,84.07,-1342.36,2.66,4841.29,-25.92,54.55,9.5,305.88,17.49,80.47,-1431.93,2.23,396.06
1460.0,-0.38,2.03,1.0,0.06,0.24,2.41,-0.0,1.93,1.07,-1.25,1.19,-0.02,0.04,0.2,2.44,0.0,2.3,0.04,-0.67,2.05,-0.15,0.02,0.14,2.73,-0.0,3.68,0.04,-185.67,451.35,5.38,2141.91,46.28,637.02,37652.59,5.34,2170.9,-224.67,181.58,3.0,547.04,23.39,406.25,5640.92,3.97,556.04,-222.66,177.92,2.04,5216.98,72.23,400.57,-147662.2,2.86,5221.12,-31.67,36.69,14.01,70.16,8.38,68.36,-127.92,2.21,266.43,0.0,84.07,68.71,120.86,10.99,84.07,-1333.31,2.65,4841.81,-25.92,54.55,10.12,311.04,17.64,80.47,-1369.49,2.3,413.47
1461.0,-0.38,2.03,1.0,0.06,0.24,2.41,-0.0,1.93,1.06,-1.25,1.19,-0.03,0.04,0.2,2.44,0.0,2.28,0.04,-0.67,2.05,-0.15,0.02,0.14,2.73,-0.0,3.64,0.04,-185.67,451.35,5.35,2141.86,46.28,637.02,37899.48,5.34,2170.44,-224.67,181.58,2.98,547.94,23.41,406.25,5633.33,3.96,556.84,-222.66,177.92,1.95,5231.57,72.33,400.57,-148059.94,2.85,5235.36,-31.67,36.69,13.94,69.99,8.37,68.36,-114.97,2.22,264.4,0.0,84.07,68.71,120.78,10.99,84.07,-1330.96,2.65,4841.94,-25.92,54.55,10.72,316.1,17.78,80.47,-1360.04,2.35,431.06
1462.0,-0.38,2.03,1.0,0.06,0.24,2.41,-0.0,1.94,1.06,-1.25,1.19,-0.03,0.04,0.2,2.44,0.0,2.29,0.04,-0.67,2.05,-0.14,0.02,0.14,2.73,-0.0,3.62,0.04,-185.67,451.35,5.66,2137.15,46.23,637.02,36001.95,5.35,2169.21,-224.67,181.58,2.71,548.2,23.41,406.25,6036.87,3.98,555.52,-222.66,177.92,1.68,5240.23,72.39,400.57,-144148.14,2.83,5243.06,-31.67,36.69,13.97,69.96,8.36,68.36,-119.64,2.22,264.99,0.0,84.07,68.63,124.14,11.14,84.07,-1405.26,2.67,4834.03,-25.92,54.55,11.32,318.99,17.86,80.47,-1380.06,2.39,447.19
1463.0,-0.38,2.03,1.0,0.06,0.24,2.41,-0.0,1.94,1.06,-1.25,1.19,-0.03,0.04,0.2,2.44,0.0,2.24,0.04,-0.67,2.05,-0.14,0.02,0.14,2.73,-0.0,3.52,0.04,-185.67,451.35,5.64,2136.25,46.22,637.02,36147.13,5.36,2168.01,-224.67,181.58,2.66,547.32,23.39,406.25,6100.38,4.0,554.39,-222.66,177.92,2.09,5313.39,72.89,400.57,-140515.56,2.81,5317.75,-31.67,36.69,13.88,69.97,8.36,68.36,-103.17,2.21,262.61,0.0,84.07,68.6,125.26,11.19,84.07,-1433.92,2.69,4831.74,-25.92,54.55,11.92,321.6,17.93,80.47,-1417.07,2.43,463.62
1464.0,-0.38,2.03,1.01,0.06,0.24,2.41,-0.0,1.92,1.07,-1.25,1.19,-0.03,0.04,0.2,2.44,0.0,2.22,0.04,-0.67,2.05,-0.14,0.02,0.14,2.73,-0.0,3.53,0.04,-185.67,451.35,5.65,2136.0,46.22,637.02,36032.35,5.36,2167.97,-224.67,181.58,2.6,547.61,23.4,406.25,6201.02,4.0,554.35,-222.66,177.92,1.59,5436.21,73.73,400.57,-155840.23,2.81,5438.75,-31.67,36.69,13.76,69.58,8.34,68.36,-83.09,2.22,258.84,0.0,84.07,68.57,127.01,11.27,84.07,-1479.44,2.71,4828.23,-25.92,54.55,12.52,323.93,18.0,80.47,-1450.29,2.47,480.63
1465.0,-0.38,2.03,1.01,0.06,0.24,2.41,-0.0,1.91,1.07,-1.25,1.19,-0.03,0.04,0.2,2.44,0.0,2.23,0.04,-0.67,2.05,-0.14,0.02,0.15,2.73,-0.0,3.45,0.04,-185.67,451.35,5.84,2129.41,46.15,637.02,35028.22,5.39,2163.53,-224.67,181.58,2.67,549.17,23.43,406.25,6098.34,3.97,556.32,-222.66,177.92,1.52,5437.46,73.74,400.57,-154662.55,2.81,5439.77,-31.67,36.69,13.77,69.62,8.34,68.36,-84.61,2.22,259.1,0.0,84.07,68.43,132.81,11.52,84.07,-1625.05,2.78,4815.97,-25.92,54.55,13.13,321.89,17.94,80.47,-1471.16,2.5,494.2
1466.0,-0.38,2.03,1.01,0.06,0.24,2.41,-0.0,1.92,1.08,-1.25,1.19,-0.03,0.04,0.2,2.44,0.0,2.21,0.04,-0.67,2.05,-0.14,0.02,0.15,2.73,-0.0,3.39,0.04,-185.67,451.35,5.49,2102.71,45.86,637.02,35589.44,5.51,2132.9,-224.67,181.58,2.93,545.85,23.36,406.25,5755.56,3.99,554.42,-222.66,177.92,1.78,5491.14,74.1,400.57,-150656.36,2.79,5494.31,-31.67,36.69,13.61,69.14,8.32,68.36,-62.92,2.23,254.49,0.0,84.07,68.41,134.04,11.58,84.07,-1654.36,2.79,4813.34,-25.92,54.55,13.73,320.62,17.91,80.47,-1501.51,2.53,509.13
1467.0,-0.38,2.03,1.01,0.06,0.24,2.41,-0.0,1.94,1.07,-1.25,1.19,-0.03,0.04,0.2,2.44,0.0,2.21,0.04,-0.67,2.05,-0.14,0.02,0.15,2.73,-0.0,3.39,0.04,-185.67,451.35,5.29,2070.68,45.5,637.02,33054.07,5.6,2098.67,-224.67,181.58,2.7,537.54,23.18,406.25,5858.67,4.11,544.85,-222.66,177.92,1.6,5508.11,74.22,400.57,-148734.77,2.78,5510.66,-31.67,36.69,13.52,68.1,8.25,68.36,-55.36,2.27,251.02,0.0,84.07,68.29,138.28,11.76,84.07,-1732.74,2.75,4802.32,-25.92,54.55,14.32,319.77,17.88,80.47,-1553.8,2.56,524.83
1468.0,-0.38,2.03,1.01,0.06,0.24,2.41,-0.0,1.95,1.07,-1.25,1.19,-0.04,0.04,0.2,2.44,0.0,2.24,0.04,-0.67,2.05,-0.14,0.02,0.15,2.73,-0.0,3.36,0.04,-185.67,451.35,5.57,2081.99,45.63,637.02,31685.23,5.53,2113.05,-224.67,181.58,2.14,530.17,23.03,406.25,6238.84,4.23,534.74,-222.66,177.92,1.98,5461.25,73.9,400.57,-150667.72,2.82,5465.17,-31.67,36.69,13.47,67.59,8.22,68.36,-48.45,2.29,249.07,0.0,84.07,68.05,143.48,11.98,84.07,-1747.88,2.6,4773.74,-25.92,54.55,14.87,321.04,17.92,80.47,-1667.62,2.6,542.08
1469.0,-0.38,2.03,1.01,0.06,0.24,2.41,-0.0,1.95,1.07,-1.25,1.19,-0.04,0.04,0.2,2.44,0.0,2.29,0.04,-0.67,2.05,-0.14,0.02,0.15,2.73,-0.0,3.38,0.04,-185.67,451.35,6.45,1986.89,44.57,637.02,35741.3,5.81,2028.51,-224.67,181.58,1.99,535.93,23.15,406.25,6293.95,4.17,539.89,-222.66,177.92,2.5,5564.97,74.6,400.57,-143318.25,2.8,5571.22,-31.67,36.69,13.43,67.29,8.2,68.36,-42.14,2.31,247.67,0.0,84.07,67.78,149.81,12.24,84.07,-1791.4,2.48,4744.15,-25.92,54.55,15.43,322.44,17.96,80.47,-1765.58,2.63,560.47
1470.0,-0.38,2.03,1.01,0.06,0.24,2.41,-0.0,1.98,1.08,-1.25,1.19,-0.05,0.04,0.21,2.44,0.0,2.29,0.04,-0.67,2.05,-0.14,0.02,0.15,2.73,-0.0,3.29,0.04,-185.67,451.35,5.38,1976.41,44.46,637.02,38958.57,5.9,2005.36,-224.67,181.58,2.87,569.02,23.85,406.25,7480.22,4.09,577.27,-222.66,177.92,1.91,5615.65,74.94,400.57,-137209.31,2.74,5619.3,-31.67,36.69,13.33,65.78,8.11,68.36,-42.78,2.35,243.59,0.0,84.07,67.69,155.45,12.47,84.07,-2000.18,2.7,4736.88,-25.92,54.55,16.05,319.29,17.87,80.47,-1755.34,2.67,576.82
1471.0,-0.38,2.03,1.01,0.06,0.24,2.41,-0.0,1.98,1.08,-1.25,1.19,-0.05,0.04,0.2,2.44,0.0,2.24,0.04,-0.67,2.05,-0.13,0.02,0.15,2.73,-0.0,3.39,0.04,-185.67,451.35,5.77,2001.38,44.74,637.02,37988.62,5.75,2034.66,-224.67,181.58,2.66,576.74,24.02,406.25,7621.0,4.02,583.79,-222.66,177.92,2.42,5571.5,74.64,400.57,-142550.09,2.79,5577.35,-31.67,36.69,13.32,65.61,8.1,68.36,-42.56,2.36,243.11,0.0,84.07,67.56,158.35,12.58,84.07,-1995.14,2.6,4722.55,-25.92,54.55,16.66,316.5,17.79,80.47,-1755.89,2.7,594.06
1472.0,-0.38,2.03,1.01,0.06,0.24,2.41,-0.0,1.97,1.08,-1.25,1.19,-0.06,0.04,0.21,2.44,-0.0,2.41,0.05,-0.67,2.05,-0.14,0.02,0.15,2.73,-0.0,3.45,0.04,-185.67,451.35,5.72,2006.22,44.79,637.02,37930.48,5.73,2038.93,-224.67,181.58,3.26,605.0,24.6,406.25,8091.67,3.83,615.64,-222.66,177.92,3.14,5658.4,75.22,400.57,-146015.2,2.74,5668.29,-31.67,36.69,13.29,65.39,8.09,68.36,-36.71,2.37,241.95,0.0,84.07,67.33,164.0,12.81,84.07,-2019.34,2.47,4697.44,-25.92,54.55,17.26,315.73,17.77,80.47,-1785.96,2.75,613.6
1473.0,-0.38,2.03,1.01,0.06,0.24,2.41,-0.0,1.97,1.08,-1.25,1.19,-0.06,0.04,0.21,2.44,-0.0,2.36,0.05,-0.67,2.05,-0.13,0.02,0.15,2.73,-0.0,3.59,0.04,-185.67,451.35,6.32,1975.56,44.45,637.02,36039.75,5.86,2015.55,-224.67,181.58,3.62,618.65,24.87,406.25,7937.94,3.68,631.77,-222.66,177.92,1.82,5707.11,75.55,400.57,-130584.02,2.69,5710.42,-31.67,36.69,13.22,64.79,8.05,68.36,-27.3,2.41,239.43,0.0,84.07,67.23,169.35,13.01,84.07,-2184.64,2.56,4689.22,-25.92,54.55,17.91,310.03,17.61,80.47,-1666.65,2.77,630.85
1474.0,-0.38,2.03,1.01,0.06,0.24,2.41,-0.0,1.99,1.08,-1.25,1.19,-0.06,0.04,0.21,2.44,-0.0,2.37,0.05,-0.67,2.05,-0.13,0.02,0.15,2.73,-0.0,3.68,0.04,-185.67,451.35,6.23,1974.0,44.43,637.02,36578.91,5.88,2012.81,-224.67,181.58,3.78,611.05,24.72,406.25,7930.66,3.73,625.33,-222.66,177.92,1.64,5723.15,75.65,400.57,-128498.7,2.67,5725.82,-31.67,36.69,13.2,64.54,8.03,68.36,-26.71,2.42,238.75,0.0,84.07,67.19,170.98,13.08,84.07,-2217.64,2.55,4685.75,-25.92,54.55,18.52,302.23,17.38,80.47,-1583.99,2.79,645.3
1475.0,-0.38,2.03,1.01,0.05,0.23,2.41,-0.0,2.01,1.07,-1.25,1.19,-0.06,0.04,0.21,2.44,-0.0,2.38,0.05,-0.67,2.05,-0.12,0.02,0.15,2.73,-0.0,3.69,0.04,-185.67,451.35,5.74,1989.57,44.6,637.02,38800.75,5.81,2022.57,-224.67,181.58,4.18,615.73,24.81,406.25,7395.39,3.66,633.2,-222.66,177.92,2.16,5767.88,75.95,400.57,-134299.16,2.65,5772.55,-31.67,36.69,13.17,64.32,8.02,68.36,-22.09,2.43,237.71,0.0,84.07,67.01,176.82,13.3,84.07,-2280.26,2.46,4667.39,-25.92,54.55,19.14,297.97,17.26,80.47,-1531.22,2.82,664.25
1476.0,-0.38,2.03,1.01,0.06,0.24,2.41,-0.0,2.01,1.07,-1.25,1.19,-0.07,0.05,0.21,2.44,-0.0,2.33,0.05,-0.67,2.05,-0.12,0.02,0.15,2.73,-0.0,3.73,0.04,-185.67,451.35,6.03,1994.81,44.66,637.02,37199.94,5.77,2031.22,-224.67,181.58,3.95,616.68,24.83,406.25,7790.04,3.66,632.27,-222.66,177.92,1.51,5702.8,75.52,400.57,-128649.83,2.68,5705.07,-31.67,36.69,13.04,63.19,7.95,68.36,-10.2,2.49,233.22,0.0,84.07,67.01,177.08,13.31,84.07,-2284.72,2.46,4666.8,-25.92,54.55,19.76,292.42,17.1,80.47,-1438.04,2.84,683.01
1477.0,-0.38,2.03,1.01,0.06,0.24,2.41,-0.0,2.01,1.07,-1.25,1.19,-0.07,0.04,0.21,2.44,-0.0,2.37,0.05,-0.67,2.05,-0.12,0.02,0.14,2.73,0.0,3.37,0.03,-185.67,451.35,6.19,1992.53,44.64,637.02,36299.75,5.78,2030.86,-224.67,181.58,3.54,652.42,25.54,406.25,6038.62,3.69,664.97,-222.66,177.92,1.54,5698.65,75.49,400.57,-128889.78,2.69,5701.03,-31.67,36.69,12.97,62.23,7.89,68.36,-6.85,2.53,230.36,0.0,84.07,66.96,178.83,13.37,84.07,-2310.64,2.44,4662.39,-25.92,54.55,20.36,285.24,16.89,80.47,-1355.83,2.86,699.84
1478.0,-0.38,2.03,1.01,0.06,0.24,2.41,-0.0,2.02,1.07,-1.25,1.19,-0.07,0.04,0.21,2.44,-0.0,2.37,0.05,-0.67,2.05,-0.11,0.02,0.15,2.73,0.0,3.32,0.03,-185.67,451.35,5.26,1975.19,44.44,637.02,39581.93,5.9,2002.89,-224.67,181.58,3.8,658.67,25.66,406.25,5677.8,3.62,673.14,-222.66,177.92,1.92,5715.88,75.6,400.57,-134590.95,2.68,5719.56,-31.67,36.69,12.92,61.71,7.86,68.36,-3.14,2.57,228.65,0.0,84.07,66.88,182.14,13.5,84.07,-2374.35,2.42,4655.23,-25.92,54.55,20.96,276.71,16.63,80.47,-1229.81,2.87,716.12
1479.0,-0.38,2.03,1.01,0.06,0.24,2.41,-0.0,2.02,1.07,-1.25,1.19,-0.07,0.04,0.21,2.44,0.0,2.36,0.05,-0.67,2.05,-0.11,0.02,0.14,2.73,0.0,3.32,0.03,-185.67,451.35,4.84,1982.27,44.52,637.02,41797.15,5.87,2005.73,-224.67,181.58,3.79,658.74,25.67,406.25,5710.13,3.62,673.08,-222.66,177.92,1.35,5638.54,75.09,400.57,-133406.91,2.71,5640.38,-31.67,36.69,12.82,61.0,7.81,68.36,9.64,2.61,225.27,0.0,84.07,66.86,182.92,13.52,84.07,-2385.46,2.41,4653.28,-25.92,54.55,21.61,267.2,16.35,80.47,-969.04,2.82,734.3
