Seq,Ax_min,Ax_max,Ax_sum,Ax_mean,Ax_variance,Ax_stdDev,Ax_range,Ax_skewness,Ax_kurtosis,Ax_energy,Ay_min,Ay_max,Ay_sum,Ay_mean,Ay_variance,Ay_stdDev,Ay_range,Ay_skewness,Ay_kurtosis,Ay_energy,Az_min,Az_max,Az_sum,Az_mean,Az_variance,Az_stdDev,Az_range,Az_skewness,Az_kurtosis,Az_energy,Gx_min,Gx_max,Gx_sum,Gx_mean,Gx_variance,Gx_stdDev,Gx_range,Gx_skewness,Gx_kurtosis,Gx_energy,Gy_min,Gy_max,Gy_sum,Gy_mean,Gy_variance,Gy_stdDev,Gy_range,Gy_skewness,Gy_kurtosis,Gy_energy,Gz_min,Gz_max,Gz_sum,Gz_mean,Gz_variance,Gz_stdDev,Gz_range,Gz_skewness,Gz_kurtosis,Gz_energy,Mx_min,Mx_max,Mx_sum,Mx_mean,Mx_variance,Mx_stdDev,Mx_range,Mx_skewness,Mx_kurtosis,Mx_energy,My_min,My_max,My_sum,My_mean,My_variance,My_stdDev,My_range,My_skewness,My_kurtosis,My_energy,Mz_min,Mz_max,Mz_sum,Mz_mean,Mz_variance,Mz_stdDev,Mz_range,Mz_skewness,Mz_kurtosis,Mz_energy
0.0,-0.9281,0.0,-69.26135,-0.69261,0.00828,0.09099,0.9281,9e-05,4.10637,0.48799,0.0,0.94727,63.78613,0.63786,0.01513,0.12302,0.94727,0.0003,2.32875,0.422,-0.73462,0.7478,-31.30176,-0.31302,0.03703,0.19242,1.48242,0.01142,10.73684,0.13501,-107.05566,93.32275,-78.125,-0.78125,760.16522,27.57109,200.37842,-7865.49268,6.17749,760.77576,-67.99316,97.10693,469.05518,4.69055,293.56921,17.13386,165.1001,5745.51123,12.91971,315.5705,-72.99805,102.96631,544.7998,5.448,499.39371,22.34712,175.96436,4128.93994,7.14851,529.0744,-20.6543,0.0,-1374.36523,-13.74365,8.15906,2.85641,20.6543,-2.16081,2.78138,197.04709,0.0,69.01855,6525.30518,65.25305,7.90096,2.81086,69.01855,-17.32063,2.71832,4265.86328,0.0,33.53271,2771.10596,27.71106,10.84584,3.2933,33.53271,-37.76296,4.76949,778.74866
1.0,-0.9281,0.0,-69.38647,-0.69386,0.00814,0.09024,0.9281,0.00011,4.22326,0.48959,0.0,0.94727,63.86536,0.63865,0.01507,0.12278,0.94727,0.00026,2.34143,0.42295,-0.73462,0.7478,-30.90576,-0.30906,0.03606,0.18989,1.48242,0.01132,11.10275,0.13157,-107.05566,93.32275,-65.49072,-0.65491,759.96881,27.56753,200.37842,-8148.30811,6.18766,760.39789,-67.99316,97.10693,485.47363,4.85474,294.73779,17.16793,165.1001,5617.92383,12.77666,318.30624,-72.99805,102.96631,537.71973,5.3772,499.96133,22.35982,175.96436,4230.77197,7.13715,528.87561,-20.6543,0.0,-1370.43457,-13.70435,7.80041,2.79292,20.6543,-0.4957,2.75558,195.60956,0.0,69.01855,6521.49658,65.21497,7.98648,2.82604,69.01855,-16.6951,2.63289,4260.97949,0.0,33.53271,2782.99561,27.82996,9.65002,3.10645,33.53271,-28.1965,4.63637,784.15643
2.0,-0.9281,0.0,-69.53796,-0.69538,0.00809,0.08994,0.9281,0.00013,4.28184,0.49164,0.0,0.94727,63.97583,0.63976,0.01491,0.12211,0.94727,0.00024,2.37569,0.4242,-0.73462,0.7478,-30.45386,-0.30454,0.03423,0.18502,1.48242,0.01163,11.85498,0.12698,-107.05566,93.32275,-50.96436,-0.50964,753.3111,27.44651,200.37842,-8241.52832,6.29235,753.57092,-67.99316,97.10693,472.96143,4.72961,296.95267,17.23232,165.1001,5694.67187,12.62478,319.32193,-72.99805,102.96631,537.8418,5.37842,499.97025,22.36001,175.96436,4228.99072,7.13682,528.89752,-20.6543,0.0,-1365.60059,-13.65601,7.40468,2.72115,20.6543,1.11392,2.73074,193.8912,0.0,69.01855,6515.58838,65.15588,8.00233,2.82884,69.01855,-15.79685,2.56685,4253.29297,0.0,33.53271,2795.93506,27.95935,8.32913,2.88602,33.53271,-16.15754,3.80344,790.05438
3.0,-0.9281,0.0,-69.69324,-0.69693,0.0081,0.09002,0.9281,0.00016,4.28319,0.49382,0.0,0.94727,64.03381,0.64034,0.01487,0.12195,0.94727,0.00021,2.38496,0.4249,-0.73462,0.7478,-30.16357,-0.30164,0.03366,0.18346,1.48242,0.01148,12.11364,0.12464,-107.05566,93.32275,-100.40283,-1.00403,736.02698,27.12982,200.37842,-7892.33057,6.50342,737.03516,-67.99316,97.10693,447.63184,4.47632,298.71243,17.2833,165.1001,5871.19727,12.54894,318.74991,-72.99805,102.96631,493.10303,4.93103,475.44681,21.80474,175.96436,3651.52832,7.6517,499.7616,-20.6543,0.0,-1362.07275,-13.62073,7.20895,2.68495,20.6543,1.26476,2.79641,192.73318,0.0,69.01855,6511.35254,65.11353,8.10299,2.84657,69.01855,-15.14295,2.48163,4247.87549,0.0,33.53271,2808.38623,28.08386,7.30917,2.70355,33.53271,-7.9866,2.93152,796.01245
4.0,-0.9281,0.0,-69.67126,-0.69671,0.00813,0.09018,0.9281,0.00016,4.25454,0.49354,0.0,0.94727,64.03003,0.6403,0.01487,0.12194,0.94727,0.00021,2.38577,0.42485,-0.73462,0.7478,-29.89392,-0.29894,0.03417,0.18485,1.48242,0.01133,11.67196,0.12353,-107.05566,93.32275,-120.78857,-1.20789,737.21857,27.15177,200.37842,-7468.23291,6.47138,738.67749,-67.99316,97.10693,433.28857,4.33289,300.2999,17.32916,165.1001,5979.52148,12.4572,319.07382,-72.99805,102.96631,467.04102,4.67041,481.71899,21.9481,175.96436,3868.25098,7.48764,503.53156,-20.6543,0.0,-1359.33838,-13.59338,7.09459,2.66357,20.6543,1.08792,2.85637,191.87466,0.0,69.01855,6507.40967,65.0741,8.24929,2.87216,69.01855,-14.7362,2.39127,4242.88867,0.0,33.53271,2817.21191,28.17212,6.94773,2.63586,33.53271,-7.04537,2.94511,800.61603
5.0,-0.9281,0.0,-69.73523,-0.69735,0.0081,0.09,0.9281,0.00017,4.2925,0.4944,0.0,0.94727,63.96277,0.63963,0.01483,0.12176,0.94727,0.00024,2.40177,0.42395,-0.73462,0.7478,-29.6781,-0.29678,0.0344,0.18547,1.48242,0.01115,11.44055,0.12248,-107.05566,93.32275,-63.59863,-0.63599,738.44757,27.17439,200.37842,-8264.57324,6.48655,738.85205,-67.99316,97.10693,440.91797,4.40918,298.79944,17.28582,165.1001,5934.20166,12.55853,318.2403,-72.99805,102.96631,450.07324,4.50073,486.54767,22.05783,175.96436,3999.41382,7.36223,506.80417,-20.6543,0.0,-1357.23877,-13.57239,7.01653,2.64887,20.6543,0.88433,2.90415,191.22623,0.0,69.01855,6501.94092,65.01941,8.39032,2.89661,69.01855,-14.05285,2.30343,4235.91504,0.0,33.53271,2825.50049,28.255,6.66897,2.58244,33.53271,-6.61176,2.99669,805.01422
6.0,-0.9281,0.0,-69.79724,-0.69797,0.00816,0.09032,0.9281,0.00018,4.24398,0.49532,0.0,0.94727,64.12244,0.64122,0.01469,0.1212,0.94727,0.00019,2.43005,0.42586,-0.73462,0.7478,-29.49719,-0.29497,0.03414,0.18478,1.48242,0.011,11.53751,0.12115,-107.05566,93.32275,-74.70703,-0.74707,737.76501,27.16183,200.37842,-8025.16943,6.49181,738.32318,-67.99316,97.10693,453.00293,4.53003,298.73709,17.28401,165.1001,5830.32178,12.53185,319.25818,-72.99805,102.96631,460.38818,4.60388,486.82361,22.06408,175.96436,3852.10864,7.34712,508.01923,-20.6543,0.0,-1355.05371,-13.55054,6.96769,2.63964,20.6543,0.53392,2.93881,190.58476,0.0,69.01855,6494.03076,64.94031,8.43696,2.90464,69.01855,-13.31411,2.23782,4225.68164,0.0,33.53271,2836.30371,28.36304,6.20853,2.49169,33.53271,-4.07491,2.7122,810.67029
7.0,-0.9281,0.0,-69.72827,-0.69728,0.00818,0.09046,0.9281,0.00017,4.21182,0.49439,0.0,0.94727,64.46484,0.64465,0.01439,0.11995,0.94727,0.00016,2.43037,0.42996,-0.73462,0.7478,-29.19275,-0.29193,0.03357,0.18322,1.48242,0.01085,11.78603,0.11879,-107.05566,93.32275,-64.45313,-0.64453,747.80865,27.34609,200.37842,-7513.14111,6.41139,748.22406,-67.99316,97.10693,488.40332,4.88403,322.84491,17.96789,165.1001,6842.47607,11.3253,346.69867,-72.99805,102.96631,396.72852,3.96729,514.38818,22.68013,175.96436,3268.0957,6.92374,530.12756,-20.6543,0.0,-1355.07813,-13.55078,6.96828,2.63975,20.6543,0.53798,2.93836,190.59193,0.0,69.01855,6486.71875,64.86719,8.38593,2.89585,69.01855,-12.47294,2.19195,4216.13916,0.0,33.53271,2845.84961,28.4585,5.84168,2.41696,33.53271,-2.56857,2.53167,815.72766
8.0,-0.9281,0.0,-69.84119,-0.69841,0.00795,0.08918,0.9281,0.00016,4.37192,0.49573,0.0,0.94727,64.41443,0.64414,0.01427,0.11945,0.94727,0.00016,2.45562,0.42919,-0.73462,0.7478,-29.02502,-0.29025,0.03401,0.18441,1.48242,0.01077,11.43849,0.11825,-107.05566,93.32275,-82.27539,-0.82275,751.96362,27.42196,200.37842,-7199.00244,6.33463,752.64044,-67.99316,97.10693,493.2251,4.93225,322.04489,17.94561,165.1001,6806.06641,11.36779,346.37198,-72.99805,102.96631,440.42969,4.4043,500.75418,22.37754,175.96436,3130.31055,7.20523,520.15186,-20.6543,0.0,-1353.67432,-13.53674,6.91276,2.62921,20.6543,0.41728,2.97496,190.15617,0.0,69.01855,6480.28564,64.80286,8.47512,2.91121,69.01855,-11.60415,2.12981,4207.88672,0.0,33.53271,2853.10059,28.53101,5.42339,2.32882,33.53271,-1.03103,2.34463,819.44165
9.0,-0.9281,0.0,-70.02954,-0.7003,0.00785,0.08862,0.9281,0.00018,4.47321,0.49827,0.0,0.94727,64.25171,0.64252,0.01423,0.11927,0.94727,0.00022,2.47381,0.42705,-0.73462,0.7478,-29.11279,-0.29113,0.0341,0.18466,1.48242,0.01086,11.41139,0.11885,-107.05566,93.32275,-22.82715,-0.22827,729.29388,27.00544,200.37842,-7346.32568,6.6608,729.34601,-67.99316,97.10693,472.41211,4.72412,326.93835,18.08144,165.1001,6899.85254,11.10598,349.25568,-72.99805,102.96631,398.80371,3.98804,476.09711,21.81965,175.96436,2464.53662,7.70637,492.00143,-20.6543,0.0,-1352.47803,-13.52478,6.88514,2.62396,20.6543,0.22179,2.99658,189.80482,0.0,69.01855,6473.63281,64.73633,8.596,2.93189,69.01855,-10.80138,2.06887,4199.38916,0.0,33.53271,2860.71777,28.60718,5.26461,2.29447,33.53271,-0.8992,2.32021,823.63525
10.0,-0.9281,0.0,-70.14331,-0.70143,0.00768,0.08763,0.9281,0.00018,4.63893,0.49969,0.0,0.94727,64.07642,0.64076,0.0142,0.11918,0.94727,0.00028,2.4886,0.42478,-0.73462,0.7478,-28.94617,-0.28946,0.03438,0.18541,1.48242,0.01073,11.17418,0.11816,-107.05566,93.32275,26.00098,0.26001,714.79437,26.73564,200.37842,-7790.08496,6.91636,714.86212,-67.99316,97.10693,480.40771,4.80408,327.14767,18.08722,165.1001,6823.09082,11.07134,350.22681,-72.99805,102.96631,388.12256,3.88123,473.46301,21.7592,175.96436,2564.90088,7.79291,488.52673,-20.6543,0.0,-1350.08545,-13.50085,6.83197,2.6138,20.6543,-0.14764,3.03726,189.10506,0.0,69.01855,6467.37061,64.67371,8.84694,2.97438,69.01855,-10.53096,2.00762,4191.53613,0.0,33.53271,2867.78564,28.67786,5.19404,2.27904,33.53271,-1.07257,2.32739,827.61346
11.0,-0.9281,0.0,-70.17554,-0.70176,0.0077,0.08773,0.9281,0.00019,4.62224,0.50016,0.0,0.94727,64.39795,0.64398,0.0142,0.11916,0.94727,0.00023,2.47281,0.42891,-0.73462,0.7478,-28.69263,-0.28693,0.03396,0.1843,1.48242,0.01056,11.33601,0.11629,-107.05566,93.32275,32.10449,0.32104,713.69336,26.71504,200.37842,-7905.40576,6.94109,713.79663,-67.99316,97.10693,462.64648,4.62646,325.84143,18.05108,165.1001,6975.85352,11.20418,347.24564,-72.99805,102.96631,413.81836,4.13818,470.60226,21.69337,175.96436,2267.31885,7.87166,487.72687,-20.6543,0.0,-1348.21777,-13.48218,6.82637,2.61273,20.6543,-0.51273,3.04255,188.59549,0.0,69.01855,6457.99561,64.57996,8.92758,2.9879,69.01855,-10.14317,1.96771,4179.49854,0.0,33.53271,2876.89209,28.76892,4.99835,2.2357,33.53271,-0.26168,2.18016,832.64917
12.0,-0.9281,0.0,-70.21387,-0.70214,0.00776,0.08811,0.9281,0.00019,4.56564,0.50076,0.0,0.94727,64.40393,0.64404,0.01418,0.11909,0.94727,0.00023,2.47488,0.42897,-0.73462,0.7478,-28.39368,-0.28394,0.03232,0.17979,1.48242,0.01101,12.08621,0.11294,-107.05566,93.32275,13.12256,0.13123,714.43976,26.72901,200.37842,-7518.0708,6.9154,714.45703,-67.99316,97.10693,424.1333,4.24133,333.79349,18.27002,165.1001,7090.97949,10.84207,351.78238,-72.99805,102.96631,424.19434,4.24194,472.39258,21.73459,175.96436,2146.51147,7.80963,490.38675,-20.6543,0.0,-1347.2168,-13.47217,6.83225,2.61386,20.6543,-0.71272,3.03793,188.33154,0.0,69.01855,6449.68262,64.49683,9.01989,3.00331,69.01855,-9.41814,1.92755,4168.86084,0.0,33.53271,2886.02295,28.86023,4.96382,2.22796,33.53271,0.28664,2.15191,837.87671
13.0,-0.9281,0.0,-70.18787,-0.70188,0.0078,0.08829,0.9281,0.00019,4.52952,0.50043,0.0,0.94727,64.42029,0.6442,0.01417,0.11905,0.94727,0.00022,2.47712,0.42917,-0.73462,0.7478,-28.22498,-0.28225,0.03252,0.18033,1.48242,0.01087,11.87498,0.11218,-107.05566,93.32275,-2.0752,-0.02075,713.16748,26.7052,200.37842,-7209.38916,6.93092,713.16766,-67.99316,97.10693,434.63135,4.34631,336.21109,18.33606,165.1001,7030.11816,10.66733,355.10147,-72.99805,102.96631,440.00244,4.40002,470.88199,21.69982,175.96436,1943.54797,7.85283,490.242,-20.6543,0.0,-1344.56787,-13.44568,6.8588,2.61893,20.6543,-1.19029,3.01887,187.64507,0.0,69.01855,6444.99512,64.44995,9.02179,3.00363,69.01855,-8.40711,1.90647,4162.81787,0.0,34.25293,2893.48145,28.93481,5.2064,2.28175,34.25293,0.77769,2.24637,842.42999
14.0,-0.9281,0.0,-69.89697,-0.69897,0.00811,0.09005,0.9281,0.0002,4.38066,0.49667,0.0,0.94727,64.83606,0.64836,0.01424,0.11932,0.94727,0.00022,2.46404,0.43461,-0.73462,0.7478,-27.60156,-0.27602,0.03169,0.178,1.48242,0.01096,12.0683,0.10787,-107.05566,93.32275,-30.94482,-0.30945,721.75885,26.86557,200.37842,-6839.91455,6.7655,721.85461,-67.99316,97.10693,438.11035,4.3811,336.72922,18.35018,165.1001,7000.89648,10.62645,355.92325,-72.99805,102.96631,420.47119,4.20471,469.10538,21.65884,175.96436,2188.19214,7.91788,486.78491,-20.6543,0.0,-1348.7793,-13.48779,7.08942,2.6626,20.6543,-1.4431,2.93072,189.00998,0.0,69.01855,6432.17773,64.32178,9.84944,3.13838,69.01855,-14.05095,2.41864,4147.14014,0.0,34.25293,2897.07031,28.9707,5.08214,2.25436,34.25293,0.66201,2.29375,844.38391
15.0,-0.9281,0.0,-69.78076,-0.69781,0.00835,0.09136,0.9281,0.00022,4.2151,0.49528,0.0,0.94727,65.20886,0.65209,0.01467,0.12111,0.94727,0.00023,2.45808,0.43989,-0.73462,0.7478,-27.55896,-0.27559,0.03158,0.17771,1.48242,0.01094,12.1254,0.10753,-107.05566,103.88184,81.23779,0.81238,828.41992,28.78229,210.9375,1686.56689,6.83251,829.0799,-67.99316,97.10693,451.9043,4.51904,342.05161,18.49464,165.1001,7021.03516,10.30345,362.47336,-72.99805,102.96631,446.89941,4.46899,473.44278,21.75874,175.96436,1914.07568,7.77315,493.41458,-20.6543,0.0,-1354.83398,-13.54834,7.43177,2.72613,20.6543,-2.13093,2.87176,190.98927,0.0,69.01855,6431.65283,64.31653,9.80863,3.13187,69.01855,-14.13453,2.42285,4146.42432,0.0,34.25293,2895.10498,28.95105,5.27982,2.29779,34.25293,-0.54264,2.49775,843.44318
16.0,-0.9281,0.0,-69.78357,-0.69784,0.00834,0.09134,0.9281,0.00022,4.21845,0.49532,0.0,0.94727,65.26184,0.65262,0.0147,0.12123,0.94727,0.00021,2.44637,0.44061,-0.73462,0.7478,-27.23083,-0.27231,0.0322,0.17944,1.48242,0.0108,11.5716,0.10635,-107.05566,103.88184,66.40625,0.66406,836.46954,28.92178,210.9375,1721.16516,6.72129,836.91034,-67.99316,97.10693,471.80176,4.71802,345.80008,18.5957,165.1001,6888.39111,10.04676,368.05981,-72.99805,102.96631,430.17578,4.30176,471.31656,21.70983,175.96436,2119.10327,7.84741,489.82159,-20.6543,0.0,-1359.8999,-13.599,7.56726,2.75086,20.6543,-1.58793,2.80208,192.50005,0.0,69.01855,6425.28076,64.25281,9.87428,3.14234,69.01855,-12.9507,2.36936,4138.29736,0.0,34.25293,2896.63086,28.96631,5.2065,2.28178,34.25293,-0.50959,2.5354,844.2536
17.0,-0.9281,0.0,-69.7948,-0.69795,0.00835,0.09136,0.9281,0.00022,4.21719,0.49548,0.0,0.94727,65.42285,0.65423,0.01452,0.12051,0.94727,0.00016,2.4842,0.44254,-0.73462,0.7478,-26.95862,-0.26959,0.03223,0.17952,1.48242,0.01059,11.43882,0.1049,-107.05566,103.88184,9.76562,0.09766,845.19806,29.07229,210.9375,2594.80615,6.61108,845.20728,-67.99316,97.10693,466.85791,4.66858,345.53085,18.58846,165.1001,6938.25879,10.07381,367.32654,-72.99805,102.96631,421.14258,4.21143,472.03052,21.72626,175.96436,2240.85181,7.82746,489.76645,-20.6543,0.0,-1366.6626,-13.66663,7.911,2.81265,20.6543,-2.1014,2.7524,194.68768,0.0,69.01855,6420.55664,64.20557,9.64494,3.10563,69.01855,-12.66609,2.40081,4131.99951,0.0,34.25293,2893.28613,28.93286,5.51317,2.34801,34.25293,-2.17413,2.73578,842.62366
18.0,-0.9281,0.0,-69.94385,-0.69944,0.00813,0.09014,0.9281,0.00022,4.39526,0.49734,0.0,0.94727,65.37158,0.65372,0.01438,0.11993,0.94727,0.00015,2.50813,0.44173,-0.73462,0.7478,-26.80151,-0.26802,0.03233,0.1798,1.48242,0.01045,11.30661,0.10416,-107.05566,103.88184,6.89697,0.06897,845.09229,29.07047,210.9375,2667.19604,6.61315,845.09705,-67.99316,97.10693,464.4165,4.64417,345.87747,18.59778,165.1001,6959.85352,10.05961,367.44574,-72.99805,102.96631,407.22656,4.07227,472.57175,21.73872,175.96436,2429.71191,7.81561,489.15491,-20.6543,0.0,-1374.35303,-13.74353,8.32835,2.88589,20.6543,-3.06366,2.73848,197.21297,0.0,69.01855,6417.1875,64.17188,9.52102,3.08561,69.01855,-12.13496,2.42827,4127.55029,0.0,34.25293,2889.14795,28.89148,5.91425,2.43192,34.25293,-4.55735,2.99808,840.63196
19.0,-0.9281,0.0,-69.77832,-0.69778,0.00768,0.08761,0.9281,0.00029,4.51002,0.49458,0.0,0.94727,65.36414,0.65364,0.01441,0.12004,0.94727,0.00015,2.50742,0.44166,-0.73462,0.7478,-26.54041,-0.2654,0.03243,0.18009,1.48242,0.01024,11.13314,0.10287,-107.05566,103.88184,72.08252,0.72083,838.84814,28.96288,210.9375,1757.90906,6.68452,839.36792,-67.99316,97.10693,481.14014,4.8114,345.25562,18.58105,165.1001,6799.90625,10.0565,368.40524,-72.99805,102.96631,363.52539,3.63525,462.06985,21.49581,175.96436,2644.48511,8.13453,475.28491,-20.6543,0.0,-1382.10449,-13.82104,8.65471,2.94189,20.6543,-3.28383,2.69218,199.67599,0.0,69.01855,6416.89453,64.16895,9.50963,3.08377,69.01855,-12.08457,2.43156,4127.16309,0.0,34.25293,2880.96924,28.80969,6.62397,2.57371,34.25293,-9.00584,3.48934,836.62244
20.0,-0.9281,0.0,-69.55664,-0.69557,0.0079,0.08889,0.9281,0.00028,4.32352,0.49171,0.0,0.94727,65.69299,0.65693,0.01412,0.11883,0.94727,0.00012,2.51834,0.44568,-0.73462,0.7478,-25.8833,-0.25883,0.032,0.17888,1.48242,0.01034,11.08191,0.09899,-107.05566,103.88184,-8.11768,-0.08118,783.75366,27.9956,210.9375,-418.18976,7.16084,783.76025,-67.99316,97.10693,474.97559,4.74976,341.87558,18.48988,165.1001,6723.85791,10.22658,364.43573,-72.99805,102.96631,431.27441,4.31274,403.67355,20.09163,175.96436,6317.12451,8.43032,422.27328,-20.6543,0.0,-1390.08789,-13.90088,8.9812,2.99687,20.6543,-3.44524,2.64948,202.21562,0.0,69.01855,6413.04932,64.13049,9.30183,3.04989,69.01855,-11.98393,2.46721,4122.02197,0.0,34.25293,2876.87988,28.7688,6.96533,2.63919,34.25293,-10.48035,3.42681,834.60913
21.0,-0.9281,0.0,-69.65662,-0.69657,0.00788,0.08875,0.9281,0.0003,4.36789,0.49308,0.0,0.94727,65.78528,0.65785,0.01434,0.11973,0.94727,0.00012,2.47412,0.44711,-0.73462,0.7478,-25.80798,-0.25808,0.03194,0.17871,1.48242,0.01027,11.09255,0.09854,-107.05566,103.88184,-4.21143,-0.04211,783.76813,27.99586,210.9375,-509.87863,7.16069,783.76978,-67.99316,97.10693,478.8208,4.78821,341.69418,18.48497,165.1001,6685.21484,10.22858,364.62112,-72.99805,102.96631,440.18555,4.40186,403.29938,20.08232,175.96436,6212.20361,8.43213,422.67575,-20.6543,0.0,-1396.02051,-13.96021,9.21412,3.03548,20.6543,-3.03383,2.57758,204.10144,0.0,69.01855,6410.47363,64.10474,9.20311,3.03366,69.01855,-11.59546,2.49365,4118.62012,0.0,34.25293,2871.97266,28.71973,7.34719,2.71057,34.25293,-11.95078,3.33839,832.16992
22.0,-0.9281,0.0,-69.65723,-0.69657,0.00788,0.08875,0.9281,0.0003,4.36729,0.49309,0.0,0.94727,65.96533,0.65965,0.01402,0.11841,0.94727,0.0001,2.5322,0.44916,-0.73462,0.7478,-25.53296,-0.25533,0.03117,0.17654,1.48242,0.01023,11.471,0.09636,-107.05566,103.88184,-3.54004,-0.0354,783.96399,27.99936,210.9375,-521.38147,7.15727,783.96521,-67.99316,97.10693,484.19189,4.84192,341.97699,18.49262,165.1001,6631.63623,10.1995,365.42102,-72.99805,102.96631,463.43994,4.6344,404.47681,20.11161,175.96436,5966.34326,8.35053,425.95441,-20.6543,0.0,-1402.72217,-14.02722,9.33377,3.05512,20.6543,-2.08194,2.53707,206.09673,0.0,69.01855,6407.54395,64.07544,9.06454,3.01074,69.01855,-11.34712,2.52802,4114.72656,0.0,34.25293,2867.59033,28.6759,7.6654,2.76865,34.25293,-12.90732,3.22466,829.97296
23.0,-0.9281,0.0,-69.90637,-0.69906,0.00807,0.08985,0.9281,0.00031,4.3069,0.49676,0.0,0.94727,65.78137,0.65781,0.01429,0.11952,0.94727,0.00013,2.47852,0.44701,-0.73462,0.7478,-25.40552,-0.25406,0.03111,0.17637,1.48242,0.01011,11.46062,0.09565,-107.05566,103.88184,19.59229,0.19592,782.38806,27.9712,210.9375,-1025.88623,7.18655,782.42627,-67.99316,97.10693,534.36279,5.34363,363.81406,19.07391,165.1001,7129.01953,9.27139,392.36829,-72.99805,102.96631,436.70654,4.36707,408.22116,20.20448,175.96436,6205.14355,8.24732,427.29239,-20.6543,0.0,-1408.30078,-14.08301,9.44832,3.07381,20.6543,-1.12066,2.49459,207.77943,0.0,69.01855,6407.17773,64.07178,9.04585,3.00763,69.01855,-11.31934,2.53345,4114.23828,0.0,34.25293,2864.2334,28.64233,7.83936,2.79989,34.25293,-12.89724,3.10889,828.22272
24.0,-0.9281,0.0,-69.8855,-0.69885,0.008,0.08944,0.9281,0.00032,4.31226,0.4964,0.0,0.94727,65.7981,0.65798,0.01426,0.11943,0.94727,0.00013,2.48511,0.4472,-0.73462,0.7478,-25.2793,-0.25279,0.03117,0.17655,1.48242,0.01,11.36165,0.09508,-107.05566,103.88184,43.15186,0.43152,770.36249,27.75541,210.9375,-1081.57617,7.38233,770.54865,-67.99316,97.10693,529.47998,5.2948,365.00101,19.105,165.1001,7160.46289,9.2244,393.03586,-72.99805,102.96631,432.49512,4.32495,406.42538,20.15999,175.96436,6198.99121,8.31671,425.13068,-20.6543,0.0,-1414.83154,-14.14832,9.55538,3.09118,20.6543,-0.08694,2.46385,209.73021,0.0,69.01855,6404.38232,64.04382,8.97495,2.99582,69.01855,-10.75317,2.55205,4110.58643,0.0,34.25293,2859.28955,28.5929,7.99006,2.82667,34.25293,-12.36995,2.9934,825.54382
25.0,-0.9281,0.0,-69.98462,-0.69985,0.00814,0.09025,0.9281,0.00033,4.21389,0.49793,0.0,0.94727,65.8092,0.65809,0.01424,0.11931,0.94727,0.00013,2.49029,0.44732,-0.73462,0.7478,-25.33716,-0.25337,0.03125,0.17679,1.48242,0.01005,11.32702,0.09545,-107.05566,103.88184,0.18311,0.00183,753.34424,27.44712,210.9375,-803.323,7.66558,753.34448,-67.99316,97.10693,529.23584,5.29236,365.10056,19.1076,165.1001,7160.09766,9.22051,393.1095,-72.99805,102.96631,477.29492,4.77295,399.28726,19.98217,175.96436,5967.625,8.49775,422.06818,-20.6543,0.0,-1420.98389,-14.20984,9.55756,3.09153,20.6543,1.09471,2.46453,211.4771,0.0,69.01855,6401.07422,64.01074,8.86237,2.97697,69.01855,-10.24586,2.58347,4106.2373,0.0,34.25293,2854.39453,28.54395,8.23723,2.87006,34.25293,-12.40771,2.87077,822.99414
26.0,-0.9281,0.0,-69.94995,-0.6995,0.0082,0.09055,0.9281,0.00033,4.16159,0.4975,0.0,0.94727,66.02856,0.66029,0.01486,0.1219,0.94727,0.00019,2.46178,0.45084,-0.73462,0.7478,-24.80884,-0.24809,0.0319,0.17859,1.48242,0.00998,10.76019,0.09344,-107.05566,103.88184,-37.35352,-0.37354,758.95532,27.54914,210.9375,-146.93629,7.55937,759.09497,-67.99316,97.10693,527.09961,5.271,365.42911,19.1162,165.1001,7179.68994,9.20882,393.21246,-72.99805,102.96631,531.18896,5.31189,408.95056,20.22253,175.96436,5835.49756,8.118,437.16663,-20.6543,0.0,-1427.52686,-14.27527,9.45093,3.07424,20.6543,2.12977,2.49805,213.23424,0.0,69.01855,6398.01025,63.9801,8.79805,2.96615,69.01855,-9.60739,2.59994,4102.25146,0.0,34.25293,2851.41602,28.51416,8.26057,2.87412,34.25293,-11.7504,2.8351,821.31799
27.0,-0.9281,0.0,-69.87146,-0.69871,0.00808,0.08988,0.9281,0.00032,4.24386,0.49628,0.0,0.94727,66.0293,0.66029,0.01486,0.1219,0.94727,0.00019,2.46166,0.45085,-0.73462,0.7478,-24.62366,-0.24624,0.03265,0.1807,1.48242,0.01004,10.26885,0.09329,-107.05566,103.88184,-5.79834,-0.05798,742.62421,27.25113,210.9375,-145.24927,7.84144,742.62787,-67.99316,97.10693,522.82715,5.22827,366.10193,19.13379,165.1001,7218.4292,9.18485,393.43671,-72.99805,102.96631,505.67627,5.05676,399.76147,19.99404,175.96436,5855.2373,8.47682,425.33215,-20.6543,0.0,-1432.31201,-14.32312,9.34416,3.05682,20.6543,3.02628,2.54407,214.49596,0.0,69.01855,6396.44775,63.96448,8.73877,2.95614,69.01855,-9.37457,2.62103,4100.19336,0.0,34.25293,2848.9502,28.4895,8.30444,2.88174,34.25293,-11.23372,2.79173,819.95624
